Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
128123870725,Samuel Doria Medina,Samuel Doria Medina,≤100
108470064614085,Rogelio Maldonado Concejal,Ronald Wilson Morales Llerena,≤100
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100
1616241865111812,Soberanía Alimentaria IPDSA,Coordenada Digital,≤100
222490514559847,Comunicación del Estado Plurinacional de Bolivia,These ads ran without a disclaimer,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
1929798810569475,Somos de Warnes,Raul Paniagua Gil,≤100
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100
131857626888341,Aceprensa,These ads ran without a disclaimer,≤100
455756068320371,Litefilos,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
