Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,686
126567104406,Hyresgästföreningen,Hyresgästföreningen,672
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,624
151159271594797,Systembolaget,Systembolaget,598
95735961890,Greenpeace Sverige,Greenpeace Sverige,414
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,375
111630258867610,Röda Korset,Röda Korset,373
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),216
114262485262083,Konsumentverket,Konsumentverket,198
382243262003,Plan International Sverige,Plan International Sverige,194
109886133732943,RESCUE - Sverige,RESCUE - Sverige,183
162985227114132,Skellefteå Kraft,Skellefteå Kraft,171
766962160096580,Vi Omsorg i Sverige AB,Vi Omsorg i Sverige AB,170
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,167
42676805259,Diakonia,Diakonia,145
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,141
369582590803,Dagens ETC,ETC-tidningarna,140
72659261793,Rädda Barnen,Rädda Barnen,139
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,137
175656912484553,Unionen,Unionen,135
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,133
59324455950,UNICEF Sverige,UNICEF Sverige,128
140417992681511,Clowner utan Gränser,Clowner utan Gränser,108
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
47231411032,Nordic Choice Hotels,These ads ran without a disclaimer,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
186513678039755,Fortum,Fortum Sverige,≤100
676246449160270,Sverigedemokraterna,Sverigedemokraterna,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
109969847586061,Morgon-Tidningen,AIP Media,≤100
614939535271869,Tobias Baudin,Socialdemokraterna,≤100
252516142116820,Abir Al-Sahlani,Abir Al-Sahlani,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
185459445735,Umeå universitet,Umeå universitet,≤100
109098320518639,Dogoodel.,DoGood EL,≤100
1757191391203190,Proethos fond,Proethos AB,≤100
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,≤100
163305633746125,Karneval förlag,Holviks,≤100
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,≤100
24574889995,Charlie Weimers MEP,Charlie Weimers,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
193309030695120,UR,UR,≤100
2002046333202650,Bli nämndeman,Bli nämndeman,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
100154266829621,Kyrkans Tidning,Kyrkans Tidning,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100
132934600111301,Skogsstyrelsen,These ads ran without a disclaimer,≤100
231632277255213,Jobba Grönt,Lantbrukarnas Riksförbund,≤100
321670347944266,Kristdemokraterna i Dalarna,Kristdemokraterna i Dalarna,≤100
208751565805849,Stiftelsen Expo,Stiftelsen Expo,≤100
112338252157105,Viskadalen,Viskadalen,≤100
1440814509476229,Gagnefs kommun,Gagnefs kommun,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
412192732132640,ECPAT Sverige,ECPAT Sverige,≤100
234172635050,Forum för levande historia,Forum för levande historia,≤100
179931025357058,Kommunal,Kommunal,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
314283591054,Byggnads,Byggnads,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
138449739649621,Synskadades Riksförbund,Synskadades Riksförbund,≤100
244897208924797,Arbetet,Arbetet,≤100
100323819247251,Désirée Pethrus,Désirée Pethrus KD Sthlm,≤100
1715208875382561,OP Assistans,OP Assistans,≤100
10150123858255327,Läkemedelsverket,Läkemedelsverket,≤100
712230305617939,Uniper i Sverige,Uniper i Sverige,≤100
273053169937029,ClimateHero,ClimateHero,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
212284955495610,Elektrikerna,Elektrikerna,≤100
237000919761618,Stjärnjouren - Sundbybergs trans- och tjejjour,Hannah Sörbom,≤100
103116771609252,Enskilda Högskolan Stockholm - University College Stockholm,Enskilda Högskolan Stockholm,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
113710601984970,Barnfonden,Barnfonden,≤100
767749640051136,Heléne Fritzon,Socialdemokraterna i Europaparlamentet,≤100
34780126150,Miljöpartiet de gröna,Miljöpartiet de gröna,≤100
166406746310,Resumé,Resumé,≤100
261455205686,LRF,LRF,≤100
