Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,186664
532716330164048,Sole Núñez,PautaPY,110588
101684376194219,Se Van Paraguay,Solucionet Global,104452
196599783696918,Efrain Alegre,Comunicá,43887
102467002671611,Jorge Heisecke,Jorge Heisecke,42747
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,35894
241512319274531,Sixto Pereira,Sixto Pereira,31499
132554373464255,La Nación,La Nación,25772
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,24724
802326039966661,Paraguayo Cubas Colomés,These ads ran without a disclaimer,16688
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,14358
102917519228790,Bruno Defelippe,PautaPY,13895
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,12939
1310731702357133,GEN,GEN,12494
100188219465134,Senador Derlis Osorio,Senador Derlis Osorio,11171
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,10648
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,10266
113351910838827,Alma Cívica,Alma Cívica,9604
110447625137045,Pilar Callizo,PautaPY,8430
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,8201
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,7394
161156667809582,Leo Rubin,Leo Rubín,7179
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,7179
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,7179
647864758888200,Seba Garcia,Sebastian Garcia,6294
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,6163
517426394969535,Ricardo Canese,Ricardo Canese,5696
153958777947957,Paulo Reichardt,Paulo Reichardt,5464
106257452820864,Tito Saguier,PautaPY,4987
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,4529
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,4209
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,3532
114061877001545,Víctor Pecci,Esencia News SA,3040
724051717643013,Miguel Prieto,Miguel Prieto,2987
125314197496488,Carlos Filizzola,Carlos Filizzola,2786
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,2684
