Page ID,Page name,Disclaimer,Amount spent (PLN)
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,138
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
142614625077,WWF Polska,WWF Polska,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,≤100
178362315106,European Parliament,European Parliament,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
107898832590939,European Commission,European Commission,≤100
834495839904474,Michał Cieślak,Leszek Mikołaj Zajęcki,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
50063176484,TVN24,TVN,≤100
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
538078072919407,Nauka o klimacie,Nauka o klimacie,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
1683534065241470,OKO.press,OKO.press,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,≤100
391098174296294,Super Express,se.pl,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
106931275538168,Fundacja Polemika,Damian Kasprzycki,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
109322024122568,Dagmara Adamiak,Dagmara Adamiak,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
137877409609952,Lewica,Nowa Lewica,≤100
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,≤100
1476105062719575,Dariusz Matecki - Solidarna Polska,Dariusz Matecki - Solidarna Polska,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
2211502082434705,Marcin Wróblewski,Damian Kasprzycki,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
292514454554454,Cartrack Polska,Cartrack Polska,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,≤100
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,≤100
173086948664,Infor.pl,Infor.pl,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100
100740295192199,Przychodnia Lekarska Optima Przemyśl,Optima sp. z o.o.,≤100
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
127619873953536,Stefczyk.info,Stefczyk.info,≤100
334031263082,Międzynarodowy Festiwal Sztuk Przyjemnych i Nieprzyjemnych,Teatr Powszechny w Łodzi,≤100
144808095552639,ING Polska,ING Polska,≤100
286243508135957,Solidarna Polska - Nowe Pokolenie,Solidarna Polska,≤100
108228794910894,OdNowa,Stowarzyszenie OdNowa RP,≤100
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,≤100
129626970836,inFakt,inFakt,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
2247835298784233,Aleksandra Łapiak,Aleksandra Łapiak,≤100
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,≤100
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,≤100
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,≤100
108072144154309,Sebastian Łukaszewicz,Sebastian Łukaszewicz,≤100
1489158561337371,Dariusz Olszewski,Dariusz Olszewski,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
111536078074010,Strefa Logopedy,Wiedza i Praktyka,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
378777385998461,Grupa MTP,Grupa MTP,≤100
144808095552639,ING Polska,These ads ran without a disclaimer,≤100
199877710116314,Patryk Jaki,Patryk Jaki,≤100
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej,≤100
76134197129,Radio TOK FM,Kinga Warwas,≤100
174123027189,Instytut Spraw Publicznych,Fundacja Instytut Spraw Publicznych,≤100
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100
1629946500626448,To Tylko Astma,OS3 Sp. z o.o.,≤100
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,≤100
168737999982045,Visegrad Insight,Visegrad Insight,≤100
1450396205268277,Łukasz Reszka - Starosta Świdnicki,Łukasz Piotr Reszka,≤100
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa,≤100
106189465145789,Damian Dariusz Olszewski - radny Sejmiku woj. Mazowieckiego,Damian Olszewski,≤100
110600210285711,Księgarnia Foksal,Grupa Wydawnicza Foksal,≤100
176619537364977,Grodno S.A.,Grodno S.A.,≤100
71543004041,Fundacja Dajemy Dzieciom Siłę,Greta Repeć,≤100
101557568622941,Sklep Dobrej Fabryki,Fundacja Dobra Fabryka,≤100
81885462442,Histmag.org,Histmag.org,≤100
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,≤100
100507332348221,Liberfor,Liberfor,≤100
110988546918361,Fundusz dla Odmiany,Fundusz dla Odmiany,≤100
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100
112123064602862,Szczeliny,Wydawnictwo Otwarte sp. z o.o.,≤100
