Page ID,Page name,Disclaimer,Amount spent (MXN)
449095701815347,Salvador Zamora,Salvador Zamora,25614
234934546961166,Escudo Urbano C5 Jalisco,Escudo Urbano C5 Jalisco,24301
106190701974081,Real News,Real News,5118
465531963489973,Verónica Delgadillo,Verónica Delgadillo,4826
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,4806
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,4194
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,3529
806858212689187,Pablo Lemus Navarro,Pablo Lemus Navarro,3156
192680674189566,El Respetable,Bruno Agustin López Arguelles,2231
669306863144908,Alberto Esquer,Moisés González,2077
294591180601746,Dr. Carlos Lomelí Bolaños,Dr. Carlos Lomelí Bolaños,1898
669306863144908,Alberto Esquer,Fernando Esquer,1737
170761873343298,Tecutli Gómez,Tecutli Gomez,1606
923633637651202,Morena Sí,Morena Sí,1385
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,1309
1275235792603673,Susana De la Rosa,Susana De la Rosa,1190
104868202533100,Café y Noticias Mx,cafeynoticiasmx.com,1167
56713285274,Greenpeace México,Greenpeace México,1029
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,878
111300295094359,Baja Sur piel morena,BCS de piel morena,745
186073704903313,México elige,México Elige,717
555207734563075,Policía de Guadalajara,Gobierno de Guadalajara,708
234134579963795,Víctor Torres López,Víctor López,651
103330742206848,Hamlet Almaguer,Hector Daniel Sanchez Moreno,599
170072680225916,Tlajomulco Unido,Tlajomulco Unido,587
102528752771619,Osbaldo Carreón,Osbaldo Carreón Pérez,529
100206439556436,Jalisco Jala con Claudia,Jalisco Jala con Claudia,492
109312438635466,Cruzada Morenista,cruzadamorenista.com,461
485010671619821,Gerardo Quirino Velázquez Chávez,Gerardo Quirino Velázquez Chavez,410
122404620204,Oxfam México,OXFAM MEXICO AC,395
109904378569313,La banda se mueve,labandasemueve.com,388
113990284949467,Avance y Progreso,avanceyprogreso.com,373
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,363
1585834374966452,Mirza Flores,Mirza Flores Gomez,335
139327219471161,PAN Jalisco,Partido Acción Nacional - Jalisco,323
186073704903313,México elige,México elige,316
106511011042746,Alejandro Puerto,Alejandro Puerto,308
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,257
109697971929647,Paraíso Morenista,paraisomorenista.com,250
669306863144908,Alberto Esquer,Alberto Esquer,250
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,247
104066812502973,La raíz del cambio,LA RAÍZ DEL CAMBIO S.A DE C.V,242
104220248078081,Lupillo Fletes,Jose Guadalupe Fletes Araiza,241
111062598459946,Equidad y liderazgo,equidadyliderazgo.com,226
463358453871269,JuanMa Munguía,JuanMa Munguía,223
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,221
