Page ID,Page name,Disclaimer,Amount spent (ZAR)
102251394547417,VF Plus - Lesedi Plaaslike Munisipaliteit,Vryheidsfront Plus / Freedom Front Plus,1324
6011868110,Democratic Alliance,Democratic Alliance,1308
105557964210312,VF Plus - Ekurhuleni Metropolitaanse Munisipaliteit,Vryheidsfront Plus / Freedom Front Plus,898
195909420099,Solidariteit,Solidariteit,526
136956534616,Times LIVE,TimesLIVE,478
139205792792126,Innate Motion,These ads ran without a disclaimer,343
1742410059361710,AwakeMzansi,Awake Mzansi,218
478479492268974,Sunday Times ZA,Sunday Times,182
116657351312927,Pledge To Vote SA,Pledge to Vote,146
2145594122138312,Action Society,Action Society,144
181204251979581,NEASA,National Employers' Association of South Africa,142
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,141
119736861394881,Financial Mail,BusinessLIVE,102
106172744063430,The Daily Friend,The Daily Friend,101
259053084574400,Wahl SA,These ads ran without a disclaimer,≤100
106247942465530,Ask SA,Freedom Advocacy Network,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
1442286572460668,Inside Education,Inside Education,≤100
629021617133721,Judges Matter,Judges Matter,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100
108148958352704,Travelers Spot,These ads ran without a disclaimer,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
108258998739587,I Did not know,These ads ran without a disclaimer,≤100
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,≤100
112413612104443,This is Finland,These ads ran without a disclaimer,≤100
