Page ID,Page name,Disclaimer,Amount spent (KES)
600979883334883,Hon. Zaheer Jhanda Mp Nyaribari Chache,Hon. Zaheer Jhanda Mp Nyaribari Chache,1491
110408975208360,Talking about matters,Well Made Strategy LLP,302
181477995294794,SYSPRO Global,These ads ran without a disclaimer,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
344924819231181,"Hon. Rahab Mukami, Nyeri County Women Rep",Rahab Mukami Wachira,≤100
515012855207241,Hon. Eng. Vincent Musyoka Musau Kawaya,Musa Vincent Musyoka,≤100
105833652399018,Maina Karobia,Mwangi Godfrey Maina,≤100
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
106813207597143,Rahmina Paullete,These ads ran without a disclaimer,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
211454462257570,International Hockey Federation (FIH),These ads ran without a disclaimer,≤100
7268844551,Rotary International,These ads ran without a disclaimer,≤100
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
