Page ID,Page name,Disclaimer,Amount spent (EUR)
106626487721376,Amazon Europe,Amazon Europe,1233
119717121028852,Rheinland-Pfalz.Gold,"Ministerium für Wirtschaft, Verkehr, Landwirtschaft und Weinbau Rheinland-Pfalz",757
104478358648710,DAK VRV e.V.,DAK VRV e.V.,334
103822184707126,Shell Deutschland,Shell Deutschland,272
170688644503,UNICEF Deutschland,UNICEF Deutschland,267
584445455088799,Sozialwahl 2023,Sozialwahl 2023,224
331832984040,LichtBlick,LichtBlick,211
164014383647221,BARMER,BARMER,197
218786540044,WWF Deutschland,WWF Deutschland,159
1703416996566672,Echt Grün - Eure Landwirte,Echt Grün - Eure Landwirte,148
201065353264638,yello,yello,125
102169625710148,ClimaClic,Burda Direct GmbH,107
511324618972373,e.on,e.on,107
104052104595148,"Senatorin für Gesundheit, Frauen, Verbraucherschutz Bremen","Senatorin für Gesundheit, Frauen und Verbraucherschutz",104
111501317017740,Motatos Deutschland,Motatos,≤100
75492447764,GLS Bank,GLS Bank,≤100
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,≤100
198530121257,Hannoversche Allgemeine Zeitung / HAZ,MADSACK Market Solutions GmbH,≤100
21242962092,ClientEarth,ClientEarth Deutschland,≤100
584353355107502,Hausfrage,Hausfrage,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
145944615464920,Polarstern Energie,Polarstern Energie,≤100
2042769265944087,Energie Heute,Energie Heute,≤100
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
106896292163793,mehr-schutz.de,AstraZeneca GmbH,≤100
478399422560922,KadeFungin,DR. KADE,≤100
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,≤100
511785248971976,"Bundesministerium für Familie, Senioren, Frauen und Jugend","Bundesministerium für Familie, Senioren, Frauen und Jugend",≤100
149516825090519,BÜRGER IN WUT Bremen/Bremerhaven,BÜRGER IN WUT Bremen/Bremerhaven,≤100
718677004826671,Deutsche Umwelthilfe,Deutsche Umwelthilfe,≤100
47930567748,SPD,SPD-Parteivorstand,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100
113329095368675,Neue Presse Hannover / NP,MADSACK Market Solutions GmbH,≤100
209697875758716,DIE JUNGEN UNTERNEHMER,Die Jungen Unternehmer,≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
122529917412961,Arbeitsgemeinschaft Christlicher Arbeitnehmer-Organisationen,Arbeitsgemeinschaft Christlicher Arbeitnehmer-Organisationen,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
332923170220,ONE Deutschland,ONE Deutschland,≤100
131470655621,Deutscher Hanfverband (DHV),Deutscher Hanfverband (DHV),≤100
1062482463795133,Liebesleben,Bundeszentrale für gesundheitliche Aufklärung (BZgA),≤100
200752383293733,International Justice Mission,International Justice Mission,≤100
101994495852292,Jobwing,Jobwing Recruiting,≤100
837029206665363,Tabakquartier Bremen,Tabakquartier,≤100
141410219264688,SENEC,SENEC GmbH,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
343364921106,Caritas international,Caritas international,≤100
134278719946186,Bayer,These ads ran without a disclaimer,≤100
130534873659391,Green Planet Energy,Green Planet Energy eG,≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
104351635002082,Deutschland erkennt Sepsis,Deutschland erkennt Sepsis,≤100
1781902522022471,Westenergie,Westenergie AG,≤100
147245511963527,DGB,Deutscher Gewerkschaftsbund (DGB),≤100
52583930298,Hochschule Magdeburg-Stendal,Hochschule Magdeburg-Stendal,≤100
456442717841951,HarperCollins Deutschland,Verlagsgruppe HarperCollins Deutschland GmbH,≤100
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100
111117644931231,Pummys.com,These ads ran without a disclaimer,≤100
1508446642792459,Vattenfall,Vattenfall Deutschland,≤100
1551791831792745,Recai Aytas,Aytas Recai,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
1249025528531105,LV Bremen - Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,≤100
185390168171425,SOLARWATT Germany,These ads ran without a disclaimer,≤100
112326918787579,CDU Bremen,"CDU Bremen, Landesverband",≤100
2188342231399828,HSI/Deutschland,HSI Europe,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung e.V.,≤100
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
111698888335211,Daskannkunststoff,ALPLA Werke Alwin Lehner GmbH & Co KG,≤100
593476900673774,ifaw,ifaw,≤100
614408642007931,Zurich,Zürich Beteiligungs-Aktiengesellschaft (Deutschland),≤100
306709362693670,Arbeitsgemeinschaft der Evangelischen Jugend in Deutschland e.V. (aej),Arbeitsgemeinschaft der Evangelischen Jugend in Deutschland e.V.,≤100
457569408150093,Weil's hilft,GESUNDHEIT AKTIV e. V. Bürger- und Patientenverband,≤100
123292927706635,junge Welt,junge Welt,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
955766184451957,Das Handwerk,Deutscher Handwerkskammertag (DHKT) e. V.,≤100
111789447030484,Bundesfinanzministerium,Bundesfinanzministerium,≤100
1538528933033602,Rotenburger Werke,Rotenburger Werke gGmbH,≤100
103919417972272,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,≤100
100345702834585,All Out Deutschland,All Out,≤100
2211978065729846,Bundesministerium für Ernährung und Landwirtschaft - BMEL,Bundesministerium für Ernährung und Landwirtschaft,≤100
144380008933707,SPD-Fraktion im Bundestag,SPD-Bundestagsfraktion,≤100
150793518281117,Covestro,Covestro,≤100
1094683160736817,Respect-4-You Russischer Pflegedienst,Vadim Zaretskiy,≤100
107898832590939,European Commission,European Commission,≤100
102343321860802,Jakob Blankenburg,"Jakob Blankenburg, MdB",≤100
123910440019,Renew Europe,Renew Europe Group,≤100
236044090111,VDI Verein Deutscher Ingenieure,VDI Verein Deutscher Ingenieure e.V.,≤100
105220712376554,Greifswald Moor Centrum,Succow Stiftung,≤100
259770724096761,Animal Equality Germany,Animal Equality Germany e.V.,≤100
160355334000102,PLANT-MY-TREE,PLANT-MY-TREE,≤100
1393167744264822,Bundesministerium für Digitales und Verkehr,Bundesministerium für Digitales und Verkehr,≤100
387265757994731,IG Metall Wolfsburg,IG Metall Wolfsburg,≤100
503345659690341,hsp,hsp - Die Fundraiser,≤100
1855211144766647,Migrando,Graske Rechtsanwälte,≤100
21289227249,FDP,FDP,≤100
