Page ID,Page name,Disclaimer,Amount spent (ZAR)
195909420099,Solidariteit,Solidariteit,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
136956534616,Times LIVE,TimesLIVE,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
379138726819,ACDP,ACDP,≤100
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
111455384155,Partners in Sexual Health,Partners in Sexual Health,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
