Page ID,Page name,Disclaimer,Amount spent (PLN)
122074554119,EU Social,EU Social,704
102931488739,Platforma Obywatelska,Platforma Obywatelska,668
543228812481111,Donald Tusk,Platforma Obywatelska RP,511
341803579195956,Dom Współpracy Polsko-Niemieckiej,Dom Współpracy Polsko-Niemieckiej,213
178362315106,European Parliament,European Parliament,213
1227194230675141,Pratia,Pratia SA,182
398575110474591,Krzysztof Gadowski - Poseł na Sejm RP,Krzysztof Gadowski - Poseł na Sejm RP,173
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,155
57544755889,Amnesty International Polska,Amnesty International Polska,128
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna","Katarzyna Stachowicz - samorządowiec, działaczka społeczna",119
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,114
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
618179678235315,wschód,wschód,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
107898832590939,European Commission,European Commission,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
1683534065241470,OKO.press,OKO.press,≤100
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa Poseł na Sejm,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,≤100
113143203693,Santander Bank Polska,Santander Bank Polska,≤100
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,≤100
142614625077,WWF Polska,WWF Polska,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
