Page ID,Page name,Disclaimer,Amount spent (DKK)
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),7111
26458152911,SOS Børnebyerne,SOS Børnebyerne,5490
63691965101,UNICEF Danmark,UNICEF Danmark,4179
125934997444897,SuperBrugsen,Coop,3689
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,3289
12860228293,Politiken,Politiken,3143
72672361910,Børns Vilkår,Børns Vilkår,2449
122577072476986,Amalo,Amalo,2235
67571270393,Red Barnet,Red Barnet,1873
867877683280051,Weekendavisen,Weekendavisen,1787
399210657232918,PlanBørnefonden,PlanBørnefonden,1692
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,1678
66328502645,Dagbladet Information,Dagbladet Information,1626
12787473132,Berlingske,Berlingske,1358
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,1279
116269191760882,DSB,DSB,1190
65929129383,Røde Kors,Røde Kors,1179
59143726810,Psykiatrifonden,Psykiatrifonden,1073
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1054
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,871
223040066022,Enhedslisten,Enhedslisten,811
90497015205,Kvickly,Coop,764
1688214178159008,BARONS,BARONS,762
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,761
314676938743,DM din akademiske fagforening,DM,722
55365680705,Greenpeace Danmark,Greenpeace Danmark,700
1643818125897989,Fonden Novavi,Fonden Novavi,677
287306323369,Børnecancerfonden,Børnecancerfonden,640
748887235210811,Obton Forvaltning A/S,Obton A/S,610
178362315106,European Parliament,European Parliament,576
19176473894,IMS (International Media Support),IMS (International Media Support),486
130388840342741,Danske Bank,Danske Bank,424
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,416
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,411
132755243459426,I love øko,Økologisk Landsforening,411
102154048301476,Lederstof.dk,Lederne,391
111095867334448,Rent Hav,Rent Øresund,381
154415494575789,IDA,IDA,350
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,332
