Page ID,Page name,Disclaimer,Amount spent (BAM)
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
109652028193268,Revizije info,Revizije info,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
753740401664958,Omer Berbic,Omer Berbic,≤100
332496257320171,Alen Girt,Alen Girt,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
111384317211356,Mr.sci. Hariz Redzic,Hariz Redzic,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
105374358943336,Dino Nikšić,Dino Nikšić,≤100
269552470543951,Husein Tokić,Husein Tokić,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
167394810737,Čečava - Informativni portal,Čečava - Informativni portal,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
