Page ID,Page name,Disclaimer,Amount spent (BRL)
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,8163
104625758942119,Siga Antenado,Siga Antenado,5014
118558464851986,ACTbr,ACTbr,3102
255804437808407,Vale,Vale,1712
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,1224
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,1198
151189004972368,Panasonic Brasil,Panasonic Brasil,1193
301774903545521,Brasil Paralelo,Brasil Paralelo,1186
1375923992628363,Rodrigo Manga,Rodrigo Manga,1142
159103797542,Greenpeace Brasil,Greenpeace Brasil,1042
113165042099382,Brasil 61,Brasil 61,908
104431355234690,Minuto Escola,Um Minuto Produções Culturais LTDA,811
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,765
465235726843103,Ambev,Ambev,731
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,635
224021551012451,Gerando Falcões,Gerando Falcões,581
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,570
251235795032635,Itamar Borges,Itamar Borges,525
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,481
169743843175117,Bruno Ganem SP,Bruno Ganem,449
100380548458405,Prefeitura de Jaboticabal,Prefeitura de Jaboticabal,408
100106159009340,Marcelo Messias,MARCELO MESSIAS,372
114603584930023,Bruno Ganem - SP,Bruno Ganem,347
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,342
479089705503936,Dep. Ricardo França,Ricardo Longatti França,318
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,300
257250264610736,Be8,Be8,287
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,267
800191420076446,Paulo Mansur,Paulo Mansur,261
103485942710607,Carlos Santiago 22.,Carlos Alberto Santiago Gomes Barbosa,249
115811301935382,Analice Fernandes,Analice Fernandes,238
248844375207062,Jorge Wilson Xerife do Consumidor,Jorge Wilson - Xerife do Consumidor,237
100230636059140,Tv Cidade online,Tv Cidade online,225
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,224
2034754990120059,Ibrachina,Ibrachina Instituto Sociocultural Brasil-China,221
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,193
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,192
101189854802059,Revista Oeste,Revista Oeste,190
330379553673497,Oxfam Brasil,Oxfam Brasil,186
226570957899817,Cidades do Brasil TV,Fabio Paixaq Suleiman,184
1648774568764604,Newborn Lovers,HW LTDA,182
1881753795404640,Prefeitura de Avaré,Prefeitura da Estância Turística de Avaré,179
448928461819807,Matheus Mafepi,Matheus Mafepi,178
165175370206522,Citi Brasil,Citi Brasil,176
163372447147733,Cidade de Assis,Prefeitura de Assis,170
1414776178738297,Marcelo Lima,Marcelo Lima,169
475841212586245,Prefeitura de Birigui,Prefeitura de Birigui,163
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,154
107751251520969,Clarice Ganem SP,Clarice Ganem,151
153983763450134,Clarice Ganem,Clarice Ganem,151
543175155700057,Fernando Fernandes Filho,Claudia Vicenza Funari Sa Borges,150
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,141
520803328039440,Recicla Sampa,Eco Urbis e Loga,139
258088921369,TOTVS,TOTVS,137
391175961040598,ADE SAMPA,ADE SAMPA,135
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,128
109779564998729,Jeferson Brun,Jeferson Rodrigo Brun,128
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,124
321727954527324,Prefeitura de Santana de Parnaíba,Municipio de Santana de Parnaíba,122
224777780881144,Visão Mundial,Visão Mundial,120
237597346269787,Marco Bertaiolli,Marco Bertaiolli,118
2016641191899819,Bruno Ganem - Indaiatuba,Bruno Ganem,117
1437843656540112,Lucas Sanches,Lucas Promessia,114
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,113
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,112
