Page ID,Page name,Disclaimer,Amount spent (JPY)
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,4991
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,1873
108136530968730,おねがい社長！,These ads ran without a disclaimer,1189
1904070096535109,スマート選挙,株式会社センキョ,842
172980666081766,Seminars セミナーズ,These ads ran without a disclaimer,834
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,403
110284292010391,オリックス・クレジット株式会社,These ads ran without a disclaimer,288
425742864543901,GMOあおぞらネット銀行,These ads ran without a disclaimer,230
108437581751884,Nurse navi,These ads ran without a disclaimer,183
104611609096731,Beauty Skin,These ads ran without a disclaimer,175
208661552479830,日本財団,日本財団,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
298060150283457,大分県日出町,大分県日出町,≤100
104159619344078,Shopsuqiogood-3,These ads ran without a disclaimer,≤100
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
173291492700083,Ｚ会,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
113154441705767,不動産aiチャット-不動産のAIアシスタント,These ads ran without a disclaimer,≤100
183768428314416,女性社長.net （joseishacho.net）,These ads ran without a disclaimer,≤100
414756385218124,関西NGO協議会/Kansai NGO Council,特定非営利活動法人関西NGO協議会,≤100
113072008464254,lillie_nail,These ads ran without a disclaimer,≤100
559421914263845,エレビット,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
676873696061766,ブレインコントロールコーチ　荒井隆秀,ブレインコントロールコーチ　荒井隆秀,≤100
111950941724112,Yokota Hiromi,These ads ran without a disclaimer,≤100
231714123553902,株式会社アスマーク,株式会社アスマーク,≤100
107139817874117,Trần Trang,These ads ran without a disclaimer,≤100
101973635470022,大丸・松坂屋 Think GREEN,These ads ran without a disclaimer,≤100
1812425055659979,介護ワーカー,These ads ran without a disclaimer,≤100
106246185711987,राष्ट्रिय स्वतन्त्र पार्टी प्रवास नेपाली सम्पर्क नागोया जापान,These ads ran without a disclaimer,≤100
676655469036670,松下政経塾,松下政経塾,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
189892208431158,That's Entertainment,These ads ran without a disclaimer,≤100
