Page ID,Page name,Disclaimer,Amount spent (CZK)
278117815576023,EU Justice and Consumers,EU Justice and Consumers,224
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,209
108726857444837,České zájmy v EU,DFMG,170
632832356800711,Plzeňský Prazdroj,Plzeňský Prazdroj,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
206791046438534,Plant for the Planet - Česká republika,Plant-for-the-Planet Czech Republic Nadace,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
110945610569821,Odchod.eu,Hnutí Odchod,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,≤100
100423156141323,MerkurXtip.cz,These ads ran without a disclaimer,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
315972808450196,ČSOB,ČSOB,≤100
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,≤100
308878909205138,Toyota Česká republika,Toyota Česká republika,≤100
105994357680102,Avenberg.cz,These ads ran without a disclaimer,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
101983652354160,Jozef Síkela,Starostové a nezávislí,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
113081303665953,Eliška Olšáková - poslankyně za Zlínský kraj,mSTAN ze Zlk,≤100
369282113213473,Zlin.eu,These ads ran without a disclaimer,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
178362315106,European Parliament,European Parliament,≤100
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",≤100
