Page ID,Page name,Disclaimer,Amount spent (MXN)
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,2630
103451872329701,Salvemos Miles de Vidas México,Salvemos Miles de Vidas México,2225
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,1774
54779960819,United Nations,United Nations with Facebook Ad Credits,1189
110211745174793,Opinion Pública,Opinion Publica,1145
104220248078081,Lupillo Fletes,Jose Guadalupe Fletes Araiza,1137
170761873343298,Tecutli Gómez,Tecutli Gomez,936
101369119427544,La Cuestión Mx,La Cuestión Mx,701
645731535452116,FactoMétrica,FactoMétrica,620
103337707812182,Mujer México,ADsocial,559
806858212689187,Pablo Lemus Navarro,Pablo Lemus Navarro,553
109411350474516,plai.mx,Alicia Global,545
103451872329701,Salvemos Miles de Vidas México,Juan Antonio Loredo Velasco,528
109634395756375,Save the Children México,Save the Children México,508
109752078573994,Transformando México,Transformando a México,498
663705357351016,Profe  Michel,Profe Luis Michel,449
485010671619821,Gerardo Quirino Velázquez Chávez,Gerardo Quirino Velázquez Chavez,344
108751525359645,Con Morena trabajamos todxs,conmorenatrabajamostodos.com,332
101301916123086,Transformarte,transformarteconlat.com,332
105874865657560,Hidalgo con Honestidad,Hidalgo con Honestidad,327
122404620204,Oxfam México,OXFAM MEXICO AC,281
110552178493339,TcoNoticias,TCO Noticias,265
108323052052660,Noticias Nacionales,Noticias Nacionales,261
1660634044174927,Mendoza Blanco & Asociados S.C.,"Mendoza Blanco & Asociados, S.C.",253
107020364819069,Carla Helena Castro,Carla Helena Castro,251
463358453871269,JuanMa Munguía,JuanMa Munguía,230
106794678874700,4TI,4TImpacto,209
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,195
431715380946459,Libre Noticias,Adsocial,181
102539288557323,Museo de Ciencias Ambientales,Museo de ciencias ambientales,171
222401041572189,Canaco San Juan De Los Lagos,Daniela Jimenez Cortes,168
102066728517222,Jorge Magaña,Jorge Magaña,150
107652783975551,CS Medicina Estética,CS Medicina Estética,147
395853843856495,Pedro Rodríguez Villegas,Pedro David Rodríguez Villegas,143
309520537353,Fondo Semillas,Fondo Semillas,140
1958708677787953,Marcos Rosalio,David Angel Rosalio Torres,136
103821621408670,Programa en el Gobierno Mexicano Independiente,Cinthia Abigil Torres Medina,133
469246976533189,Santiago Creel,SantiagoCreelM,117
101286431308424,Dr. Paco Sánchez,Dr Paco Sánchez,117
112507801521278,VEMO,VEMO,116
104051184791091,Beneficios en el Gobierno en todo México,Edith Martinez Orta,112
110558647535296,Cuquis Camarena,Cuquis Camarena,107
110430508589150,Que Siga López,Que Siga López,107
819377298141581,Marco Fuentes,Marco Fuentes,105
507437302690828,María Elena Limón,María Elena Limón,≤100
112136925472589,Planeta de Libros México,These ads ran without a disclaimer,≤100
107479518820795,Corazón Guinda,corazonguinda.com,≤100
56713285274,Greenpeace México,Greenpeace México,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
100242005506001,Medestetic México,Medestetic México,≤100
458859544909547,DICES,DICES,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
1857761427782780,IAS Automation,INNOVATIVE AUTOMATION SOLUTIONS,≤100
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,≤100
2255982351103661,José Manuel,Paul Antonio Barragan Rodriguez,≤100
377671629054421,Polemon,Polemon,≤100
1275235792603673,Susana De la Rosa,Susana De la Rosa,≤100
264060497093390,Shamir Fernández Hernández,Gabriel Francisco Pedro,≤100
112676734239538,Lolis López,Ivän Osegura Gonzalez,≤100
254852601222832,CEMEX México,CEMEX México,≤100
110039430775865,Apoyo Nacional en el Gobierno Mexicano,Adriana Estrada Micete,≤100
170072680225916,Tlajomulco Unido,Tlajomulco Unido,≤100
695113350546657,Promoción Ciudad de México,SOME MARKETING,≤100
103821621408670,Programa en el Gobierno Mexicano Independiente,Nancy Carmen Ramirez Casas,≤100
109019495184907,CEP Centro De Estudios Profesionales,Heber Williams Pino Aguilar,≤100
110039430775865,Apoyo Nacional en el Gobierno Mexicano,Marcela Narvaez Ramirez,≤100
420690148033445,Enrique Galindo Ceballos,Francisco Enrique Galindo Ceballos,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
111653201794239,Fraudes Inmobiliarios México,FIMEX Fraudes Inmobiliarios México,≤100
1585834374966452,Mirza Flores,Mirza Flores Gomez,≤100
404238596997498,Sandra Vizcaíno,Sandra Vizcaíno,≤100
1140370492701453,Movimiento Ciudadano ARANDAS,Fernando Morales Ramírez,≤100
102909491743404,Jorge Aldana,Jorge Alejandro Aldana Aguilar,≤100
1926979987523267,Rita Ozalia Rodríguez V,Rita Ozalia Rodríguez,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
245495562137150,Mitofsky,Roy Campos,≤100
915220875259528,Telokwento,TELOKWENTO,≤100
111062598459946,Equidad y liderazgo,equidadyliderazgo.com,≤100
116437828394342,Phiten Mexico,Phiten Mexico,≤100
465777803515977,Poncho Gutiérrez,Poncho Gutiérrez,≤100
633007690102039,Gustavo de Hoyos Walther,Gustavo de Hoyos Walther,≤100
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
963278877051398,Advansor,These ads ran without a disclaimer,≤100
196493763808241,CEEY,CENTRO DE ESTUDIOS ESPINOSA YGLESIAS,≤100
2251910481696111,Oscar Vásquez Llamas,Oscar Vásquez Llamas,≤100
111027141868787,laurasecore,These ads ran without a disclaimer,≤100
113548483843530,Calidad Informativa Noticias,Blanca Lorena Mata Jimenez,≤100
1862694870637618,Radio SME,Radio SME,≤100
469750359716602,Centro de Formación en Marketing Político,Centro MKT Político,≤100
100215376197287,Guerreros del voto,Guerreros del Voto,≤100
114024430364416,YoXmx,Yoxmex,≤100
1018104078271814,Cecilia Márquez,Cecilia Márquez,≤100
106281564753802,Distritt Noticias,AdSocial,≤100
103941804418708,Noticias de la Bahía,Agencia Publicitaria BDB,≤100
101740711752535,RUBRUM,Multipoll S.A. de C.V.,≤100
105533795460071,Norte Monrealista,Norte Monrealista,≤100
104544534936318,Educación a distancia,Educación a distancia,≤100
103290404864989,Beneficios Nacionales de Gobierno,Cinthia Abigil Torres Medina,≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
1749137535343213,Ricardo Ferro,Luis Ricardo Ferro Baeza,≤100
2340595106035117,Ismael Brito Mazariegos,Ismael Brito Mazariegos,≤100
174229585991829,Periódico Libre en el Sur,Francisco Ortiz Pinchetti,≤100
268579708326323,Georgina Solorio García,Georgina Solorio García,≤100
102273146025921,Fundación Kooltivo,Norberto Eduardo Maldonado Espiritu,≤100
681291175575804,Visible,Lievant Studio,≤100
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,≤100
181815868495275,Noti Arandas,Grupo NotiArandas SA de CV,≤100
156572791074708,Coparmex Jalisco,Coparmex Jalisco,≤100
101212808784634,República 21,Rosa Eugenia Diaz Biones,≤100
106213764854106,Fany Padilla,Estefania Padilla Martinez,≤100
1900720236889785,Senador Casimiro Méndez Ortiz,Casimiro Méndez Ortiz,≤100
1514466245542140,América Rangel,AMERICA RANGEL,≤100
1438179653137260,Centro Carbonell,Centro de Estudios Jurídicos Carbonell,≤100
100557755099985,Convocatorias 2023,Convocatorias 2023,≤100
772916632876835,Instituto Nacional de Estandarización y Certificación,Instituto Nacional de Estandarización y certificación,≤100
226699804054458,Juan Carlos Barragán Vélez,Juan Carlos Barragan Velez,≤100
2251931065120585,Edmundo Torrescano Medina,Edmundo Azael Torrescano Medina,≤100
1724003164500887,Daylín García Ruvalcaba,Daylin García Ruvalcaba,≤100
953657811446042,Conciencia Nacional por la Libertad Religiosa,Fundación en Promoción de la Familia y la Libertad AC,≤100
2170836576562672,Territorial,Sistema Territorial,≤100
208032075884221,Mario Mata Carrasco,Mario Mata Carrasco,≤100
113578091325449,Interrupción Legal Del Embarazo Colima,Pardo Tirado Roman,≤100
108606601783804,Instituto De Mujer Emprendedora Online,These ads ran without a disclaimer,≤100
2330030160374237,Balance 24,Balance 24,≤100
103533465483263,Centro de Estudios y Capacitación Integral en Nutrición,Alfredo Esquivel Villeda,≤100
1937376869899554,Jorge Díaz Loeza,Jorge Díaz Loeza,≤100
640044982685950,PRD Michoacán,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,≤100
409800789114458,Antonio Pelón Cervera,Macronews,≤100
101740696051085,Jóvenes Con López,Jazmín Adriana Yáñez Centeno,≤100
519051388241845,Fundación FEMSA,Fundación FEMSA,≤100
1856514037937535,SuperMesa,Ramon Jorge Guardado Pérez,≤100
