Page ID,Page name,Disclaimer,Amount spent (CAD)
113246738704586,Northern Territories Federation of Labour,Northern Territories Federation of Labour,≤100
102519276560938,NWT Fire,Government of the Northwest Territories,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
168106993245736,Canada Post,Canada Post,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
1631963700446342,CheckUpProject,Anthony Christian Romito,≤100
101866535989905,Feux TNO,Gouvernement des Territoires du Nord-Ouest,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
118040041222760,Juan Luis Garrido,Juan Luis Garrido,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
2118716751703898,Yellowknifer,Black Press Media,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
202220023130891,Bell Canada,Bell Canada,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
925033857594085,SureHealth Canada by GreenShield,SureHealth,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
1665089323732197,Tripping on Air,Ardra Leah Shephard,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
35715544220,Stand.earth,Stand.earth,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
254245404682417,C.D. Howe Institute,C.D. Howe Institute,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
10633250963,Save the Children Canada,Save the Children Canada,≤100
112483398798217,Interval House,Interval House,≤100
169042736456594,All Out,ConnectAd,≤100
116486331729420,350 Canada,350 Canada,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
249042335139282,BDC,BDC,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
243795232247,Mennonite Central Committee - MCC,Mennonite Central Committee - MCC,≤100
168617319831578,Nature Canada,Nature Canada,≤100
