Page ID,Page name,Disclaimer,Amount spent (BAM)
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,114
113041725065224,Pravna sigurnost je zakon / Правна сигурност је закон,OHR,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
1473660889517303,Irfan Čengić,Irfan Čengić,≤100
109652028193268,Revizije info,Revizije info,≤100
147315858633088,Istinomjer,Istinomjer,≤100
101520789449070,Zaštitimo izvore Mandeka,Zaštitimo izvore Mandeka,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
105091002492957,GI Uklonimo divlju deponiju u Nedićima,GI Uklonimo divlju deponiju u Nedićima,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
108553325069489,Zgrada,Zgrada,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
102148841573736,"Udruženje ""Za Doljanku"" Jablanica",Udruženje građana Za Doljanku,≤100
1547105272188915,Elvedin Sedić,Elvedin Sedić,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Dr Vlado Đajić - Др Владо Ђајић,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
492401811498573,"Građanska inicijativa ""Jer nas se tiče""","Građanska inicijativa ""Jer nas se tiče""",≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
103218342035125,"Smajo Mandžić, zastupnik u Skupštini TK","Smajo Mandžić, zastupnik u Skupštini TK",≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1407894932868655,Omladinski Pokret Revolt,Omladinski pokret Revolt,≤100
166258896830103,Porto Montenegro,These ads ran without a disclaimer,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
108921235325237,ZOOOM TV Doboj,These ads ran without a disclaimer,≤100
109899635255847,ОО СДС Фоча - OO SDS Foča,ОО СДС Фоча - OO SDS Foča,≤100
110594625362976,Народни фронт,Народни фронт,≤100
105978299020067,videobox.official,These ads ran without a disclaimer,≤100
105412905161989,Огњен Бодирога,Огњен Бодирога,≤100
1821894251456721,Centar za kulturu i turizam Cazin,These ads ran without a disclaimer,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
55661199917,Ars Electronica,These ads ran without a disclaimer,≤100
