Page ID,Page name,Disclaimer,Amount spent (ILS)
190739554295848,אפי נוה,אפי נוה,1031
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,420
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,319
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,227
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,224
311390516402185,מפלגת כחול לבן,מפלגת כחול לבן,196
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,190
105744449044010,Алон Азулай,Алон Азулай,184
2249582785307318,"עו""ד עמית בכר, ראש לשכת עורכי הדין","עו""ד עמית בכר, ראש לשכת עורכי הדין",177
431367200941854,מיכל שיר - Michal Shir,מיכל שיר - Michal Shir,173
168898066479983,עיריית עכו,עיריית עכו,169
189543984502825,משה קונינסקי,משה קונינסקי,169
295041184911,עמל- הרב תחומי,Amalnet,158
313229072156432,ארקדי פומרנץ - Arkady Pomeranz,ארקדי פומרנץ - Arkady Pomeranz,147
114213911547235,محمد سالم-Mohammad Salem,محمد سالم-Mohammad Salem,145
106021541456343,קארן טל - Karen Tal,קארן טל - Karen Tal,140
104507095974550,"עו""ד שלמה ששון מנסורה לראשות מועצת מעלה יוסף",שלמה ששון מנסורה,138
119840381061499,אוהד שגב,אוהד שגב,131
107217383988190,מגזין אפוק,Epoch Magazine,130
119823604371240,גיל לין. הר ועמק מתעוררים,גיל לין - הר ועמק מתעוררים,128
1921160331531297,Act. تغيير اعلامي,סיכוי אופוק - سيكوي أفق,121
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,119
110726252003225,אושרת בראל - לראשות העיר בית שאן,אושרת בראל - לראשות העיר בית שאן,115
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,107
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,104
204780362875106,מקור ראשון,מקור ראשון,≤100
100900832922166,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,אחים לנשק-לוחמים ולוחמות במסע להצלת הדמוקרטיה,≤100
111707201911192,"עו""ד אדיר צבי - Adir Zvi Adv","עו""ד אדיר צבי",≤100
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
