Page ID,Page name,Disclaimer,Amount spent (ZAR)
6011868110,Democratic Alliance,Democratic Alliance,609
1742410059361710,AwakeMzansi,Awake Mzansi,212
136956534616,Times LIVE,TimesLIVE,121
379138726819,ACDP,ACDP,116
133307190069756,Amnesty International South Africa,Amnesty International South Africa,112
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
2145594122138312,Action Society,Action Society,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,≤100
177443222917451,Hands Off My Choices,These ads ran without a disclaimer,≤100
111249027309680,Milk Moon Studio,These ads ran without a disclaimer,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
178713262328364,DA KZN,Democratic Alliance,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
455133101359253,Tax Consulting South Africa,These ads ran without a disclaimer,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
1019691118063870,Traverse Le Goff MP,Traverse Le Goff MP,≤100
100641775794941,Dr Gustav Bock,Dr Gustav Bock,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
109353154135430,E.N. Publishing,These ads ran without a disclaimer,≤100
1027626217435226,Richouses,These ads ran without a disclaimer,≤100
306446169906490,KOKOS KOUTURE CLOSET X YOUTUBE,These ads ran without a disclaimer,≤100
100142840161003,Billy Gene Is A.I. & XR Marketing,These ads ran without a disclaimer,≤100
450326391674911,Allianz,These ads ran without a disclaimer,≤100
