Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,748
126567104406,Hyresgästföreningen,Hyresgästföreningen,554
151159271594797,Systembolaget,Systembolaget,514
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,466
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,443
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,376
19746853632,Djurens Rätt,Djurens Rätt,331
195594843916366,Moderaterna i Norrbotten,Moderaterna Norrbotten,307
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,242
111630258867610,Röda Korset,Röda Korset,204
473182566110689,Inre Kraft - Personlig Assistans & Hemtjänst,Inre Kraft - Personlig Assistans & Hemtjänst,185
161213770567846,Operation Smile Sverige,Operation Smile Sverige,159
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),154
382243262003,Plan International Sverige,Plan International Sverige,146
162985227114132,Skellefteå Kraft,Skellefteå Kraft,139
111842515680597,Hyresgästföreningen Norrland,Hyresgästföreningen,133
8040892957,Socialdemokraterna,Socialdemokraterna,132
114262485262083,Konsumentverket,Konsumentverket,127
95735961890,Greenpeace Sverige,Greenpeace Sverige,127
72659261793,Rädda Barnen,Rädda Barnen,125
301055809910083,Luleå Energi,Luleå Energi,114
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,108
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,104
109886133732943,RESCUE - Sverige,RESCUE - Sverige,103
101341883359561,Matsmart Sverige,Matsmart,≤100
369582590803,Dagens ETC,ETC-tidningarna,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
275956041421,Norrländska Socialdemokraten,Norr Media AB,≤100
1422453991349793,Akademi Norr,Akademi Norr,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
109969847586061,Morgon-Tidningen,AIP Media,≤100
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,≤100
321668054486,Norrbottens-Kuriren,Norr Media AB,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
42676805259,Diakonia,Diakonia,≤100
157426134878218,Bodens kommun,Bodens kommun,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
109098320518639,Dogoodel.,DoGood EL,≤100
91818886532,We Effect,We Effect,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
576845979156129,Techarenan,Techarenan,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
207890945895422,Jordens Vänner / Friends of the Earth Sweden,Jordens Vänner,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
351522355766,PMU,PMU Interlife,≤100
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
106579105171694,ETC nyhetsmagasin,ETC Media AB,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
251829904829983,David Lega,David Lega - Kristdemokraterna,≤100
534553447006742,Klimatklubben,Klimatklubben,≤100
2002046333202650,Bli nämndeman,Bli nämndeman,≤100
122586417778397,Folkuniversitetet,Folkuniversitetet,≤100
178362315106,European Parliament,European Parliament,≤100
323156205347,Vänsterpartiet,Vänsterpartiet,≤100
314283591054,Byggnads,Byggnads,≤100
163305633746125,Karneval förlag,Holviks,≤100
186513678039755,Fortum,Fortum Sverige,≤100
175656912484553,Unionen,Unionen,≤100
614939535271869,Tobias Baudin,Socialdemokraterna,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
429354810518636,Johan Nissinen SD,Nissinen Johan Harry,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
212284955495610,Elektrikerna,Elektrikerna,≤100
273053169937029,ClimateHero,ClimateHero,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
139047112785592,Centerpartiet Linköping,Felix Grönqvist,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
2265392953716988,Ilan De Basso,Socialdemokraterna i Europaparlamentet,≤100
129841741852473,Folkhälsodalen,Folkhälsodalen,≤100
1042091032500520,Kvartal,Kvartal,≤100
526683617389695,Rejlers,Rejlers AB,≤100
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,≤100
217391588404948,Katalys,Katalys,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
237000919761618,Stjärnjouren - Sundbybergs trans- och tjejjour,Hannah Sörbom,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
183512318424647,Magdalena Andersson,Socialdemokraterna,≤100
127535893942048,Folkhögskolorna,Folkhögskolorna,≤100
1400334680268097,Nyheter i Västerbotten,Carl Erik Anton Bergström Nord,≤100
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,≤100
180116322098071,JAG - Jämlikhet Assistans Gemenskap,Riksföreningen JAG,≤100
498767116802809,Vänsterpartiet Region Stockholm,Vänsterpartiet Region Stockholm,≤100
230255653832332,Al-Ayn for Social Care Sweden,Al Ayn For Social Care Sweden,≤100
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
100154266829621,Kyrkans Tidning,Kyrkans Tidning,≤100
606077262818825,Verbum AB,Hultcrantz Lindberg Karin Marianne,≤100
287880713020478,Rörelsen,Peter Gustavsson,≤100
110813562940,Vision,Vision,≤100
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100
690167674732029,Lena Hallengren,Socialdemokraterna,≤100
108242974113305,Plantmore - for climate,Plantmore - for climate,≤100
