Page ID,Page name,Disclaimer,Amount spent (BOB)
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,1223
103466912684381,Reforma Judicial SCZ,JMS.COM.BO,153
109201057318552,JCSV,Fernando Omar Rosales Perez,148
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
381920638544893,Soy Santa Cruz Bolivia,Soy Santa Cruz Bolivia,≤100
106880878282468,Centro de formacion tecnica engloba,These ads ran without a disclaimer,≤100
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100
1947703858861720,Mayra Zalles - Diputada,Mayra Ingrid Zalles Trigo,≤100
102196065676160,Prof. Julio Cesar Justiniano - Dogo Concejal,Prof. Julio Cesar Justiniano - Dogo Concejal,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
113980932032450,Publiagro,These ads ran without a disclaimer,≤100
101778455474541,Volviendo a Casa,These ads ran without a disclaimer,≤100
636958269681223,Mauricio Lea Plaza P.,Mauricio Adolfo Lea Plaza Peláez,≤100
68115033929,Consejo de Redacción,These ads ran without a disclaimer,≤100
260411577472305,Revista Humboldt,These ads ran without a disclaimer,≤100
109755664976719,Ginger's Notebook,These ads ran without a disclaimer,≤100
158644819154,EarthRights International,These ads ran without a disclaimer,≤100
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
458248597966121,Economy,Economy,≤100
109753348739502,Ocho pe eme,These ads ran without a disclaimer,≤100
