Page ID,Page name,Disclaimer,Amount spent (CAD)
925033857594085,SureHealth Canada by GreenShield,SureHealth,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,≤100
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
103947395932025,mstrishaaa,mstrishaaa,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100
169042736456594,All Out,ConnectAd,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
202220023130891,Bell Canada,Bell Canada,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
599601796904723,Humane Society International/Canada,Humane Society International/Canada,≤100
186898398016771,FRONT - Femmes Regroupées en Options Non Traditionnelles,FRONT - Femmes Regroupées en Options Non Traditionnelles,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
153447518036926,Kiehl's,These ads ran without a disclaimer,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
367773226675582,The Home Depot,The Home Depot,≤100
108841190581997,Fairness Alberta,Fairness Alberta,≤100
134455149912301,Seva Canada,Seva Canada,≤100
193488237335834,WNews,W-World Media Inc.,≤100
104321259649840,CATIE,CATIE,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
100696195532512,Banking on a Better Future,Banking on a Better Future,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
1671097993122619,Children Believe,Children Believe,≤100
102862259754198,MS.ThingsIsee,MS.ThingsIsee,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
148506965209288,Operation Eyesight Universal,Operation Eyesight,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
903577146395715,Toronto Centre,Toronto Centre,≤100
106294152425952,Central News,These ads ran without a disclaimer,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
