Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,7231
196599783696918,Efrain Alegre,Comunicá,328
102649292598442,Senador Hugo Richer,Senador Hugo Richer,≤100
102917519228790,Bruno Defelippe,PautaPY,≤100
102963512483270,PyElige,PY Elige,≤100
110447625137045,Pilar Callizo,PautaPY,≤100
102266292553995,Sucia Política,Diego Ricardo Ramírez,≤100
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,≤100
838018169889993,"Fernando ""Pato"" Ojeda",Fernando Ojeda,≤100
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,≤100
614795685343483,Belén Maldonado,Belén Maldonado,≤100
1753251591598763,Dani Mujica,Dani Mujica,≤100
325540631525675,En La Tecla,En la Tecla,≤100
483666425147964,Richard Ramirez,Richard Ramirez,≤100
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,≤100
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,≤100
116874201329675,Jorge Galeano Senador 2023,Leticia Galeano Rodriguez,≤100
153958777947957,Paulo Reichardt,Paulo Reichardt,≤100
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,≤100
532716330164048,Sole Núñez,Sole Núñez,≤100
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,≤100
132554373464255,La Nación,Nación Media,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
100490136261426,María Cristina Campuzano Senadora,María Cristina Campuzano Senadora,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
1310731702357133,GEN,GEN,≤100
