Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,218
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
109652028193268,Revizije info,Revizije info,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
147315858633088,Istinomjer,Istinomjer,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
2023352371243716,Vildana Bešlija,Vildana Bešlija,≤100
106937677998846,Pravo na lijek,Pravo na lijek,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
177694669315988,Nedeljko Ćorić,Недељко Ћорић,≤100
466104626910826,Arnes Avdić,Arnes Avdic,≤100
196350137157512,Friedrich-Ebert-Stiftung Bosna i Hercegovina,These ads ran without a disclaimer,≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
847305072075506,Град Бања Лука,Град Бања Лука,≤100
111162291568245,Nijaz Helez,OO SDP BiH BUGOJNO,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
371171589575669,China.org.cn,These ads ran without a disclaimer,≤100
274629142729439,OO SDP Bugojno,OO SDP BiH Bugojno,≤100
105412905161989,Огњен Бодирога,Драгана Михајловић,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
107611431847020,Pokret za pravdu i red Nebojša Vukanović - Ugljevik  Lopare  Bijeljina,Darko Marjanovic,≤100
104038552375280,Юридичне бюро Actum,These ads ran without a disclaimer,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
