Page ID,Page name,Disclaimer,Amount spent (ZAR)
136956534616,Times LIVE,TimesLIVE,≤100
1271402709601865,HEALA,HEALA,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
10150139011205084,Cape Independence Party - Vote Capexit,Cape Independence Party,≤100
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
101969712835149,The Mork Rock Show,These ads ran without a disclaimer,≤100
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,≤100
2145594122138312,Action Society,Action Society,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
1482645265280695,amandla.mobi,amandla.mobi,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
108089514820680,Minister Ben Nwaulu,These ads ran without a disclaimer,≤100
184197442480974,Conservation Frontlines,These ads ran without a disclaimer,≤100
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
