Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,1363534
23383061178,Prabowo Subianto,indonesia Adil makmur,434255
111864151754055,Esensi TV,Esensi Tv,102746
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,93163
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,81845
106690092440342,Pemilu KIT,Ramdan Casmara,51031
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,33022
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,26160
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,22962
116443984787878,Dian Octaviani,Dian Octaviani,15970
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,10683
349963858704476,Komit Digital,Komit Digital,9027
572779142753263,Freeport Indonesia,Freeport Indonesia,7221
117935907895698,Tidak resmi: inilahcom,Inilahcom,7029
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,6979
105903795626960,Ruangcuan.com,Ruangcuan.com,6645
104427162506872,Fakta Anies,Fakta Anies,6258
110294151987732,Head Politika,Head Politika,5107
122151050869327,Muhammad bin herman,These ads ran without a disclaimer,4270
108015582319532,binti ibrahim senal,These ads ran without a disclaimer,3627
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,2736
107674052345943,Racik Digital,Angga Syahputra,2721
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,2362
197545083607941,Harian Kompas,Harian Kompas,2332
101674375744514,Media Cuan,Media Cuan,2269
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,2217
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1967
101460312875204,Moh Faris Papeo,These ads ran without a disclaimer,1919
108511588277325,Galeria Konveksi,Solehudin,1917
39253583478,PDI Perjuangan,PDI Perjuangan,1818
104830667806476,Melihat Indonesia,Melihat Indonesia,1783
114012201650176,Fakta Terselubung,Fakta Terselubung,1765
101866128977837,Belajar Pemilu,Muhammad Basir,1744
102791229290192,Caleg Stater Kit,Caleg Stater Kit,1685
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,1593
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,1576
173776079818775,Saiful Mujani,Saidiman,1367
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,1238
803249480013556,Inside Tokopedia,These ads ran without a disclaimer,1129
103581752405141,Sobar Harahap,Sobar Harahap,1058
113441885019936,Kawan Sigit Raditya,Muhamad Rizqy Mubaroq,1055
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,932
109483748809663,Template Grafis Premium,Template Grafis Premium,893
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,892
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,849
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,839
108888975461505,"Elisa Ermasari,S.Mn","Elisa Ermasari,S.Mn",838
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,830
105523409172833,Kicauan Garuda,Kicauan Garuda,760
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,740
102213799392946,Nuansa 2024,Nuansa 2024,705
582402568517453,Coretan Kehidupan,Coretan Kehidupan,696
113908645002826,Suara Tak Terdengar,Suara Tak Terdengar,675
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,670
101892459525100,Jejak Kaki Garuda,Jejak Kaki Garuda,663
118734481202493,Prihati Utami,Dwi Wantoro,644
312490859193724,mensbatik,Bayu Setayudha,613
108156498584853,Tetap Puan,Marabunta Family Cyber,563
102656349157647,Tugimanisme,Tugimanisme,551
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,545
119875381042949,Ketok Palu,Ketok Palu,524
110438625290456,Benteng Perkasa,Benteng Perkasa,517
110750361762052,Pikiran Rakyat,Desta Darmawansyah,493
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,425
112121101796090,Opini 2024,Opini 2024,417
106253264560859,Air Kami,Air Kami,407
248242682390831,IMA MAHDIAH,Bayu Wicaksono,376
102273039070802,Info Terkini,Muhammad Miftakhunnaim,354
108604721871287,Tajuk Politik,Wahyu Surya Sakti,309
110438625290456,Benteng Perkasa,These ads ran without a disclaimer,275
186128434866777,Asri Tadda,Asri Tadda,248
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,244
104843487722931,Portal Islam id,Portal Islam ID,210
107241861191421,Ilmu Tambang,Ilmu Tambang,202
102981496004696,Sedulur Nafa Urbach,Siti Rospeni,133
120153057653803,Indonesia Bersatu,These ads ran without a disclaimer,120
109635261356229,"Bornok Simanjuntak, SH, MH",Bornok Simanjuntak,≤100
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,≤100
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,≤100
212656662089360,Madrasah Keluarga Indonesia,These ads ran without a disclaimer,≤100
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,≤100
108401655217559,Layanan Kemanusiaan DPP  Partai Gerindra,Layanan Kemanusiaan DPP  Partai Gerindra,≤100
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,≤100
255601878216867,Komisaris Politik,Komisaris Politik,≤100
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,≤100
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,≤100
105258442604881,Yusyuf Binti Ismail,These ads ran without a disclaimer,≤100
1337604646381173,NURCAHYO NUGROHO,These ads ran without a disclaimer,≤100
106004407402000,Cakap Politik,Cakap Politik,≤100
147863968567680,NCSOFT,These ads ran without a disclaimer,≤100
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,≤100
101648362613609,GP Sulawesi Tengah,Ganjar Nusantara Indonesia,≤100
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,≤100
105308715676825,Filosofi Indonesia,Bayu Wicaksono,≤100
100246718451350,Pekalongan Raya ID,Bayu Wicaksono,≤100
112044061900016,Sahabat Ganjar,Yulis Tia,≤100
93889432933,CNA,These ads ran without a disclaimer,≤100
100351042999942,AI ToolTracker,These ads ran without a disclaimer,≤100
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100
