Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,77273
101241044906111,هنا لبنان,هنا لبنان,60606
1428873024044736,المدن - almodon,المدن - almodon‎,48485
192450177479702,Abaad,Abaad Resource Center for Gender Equality,33333
164472683608068,Act for the Disappeared,ACT for the Disappeared,16667
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,14485
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,10606
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,9091
110470091436602,Ici Beyrouth,Ici beyrouth,9091
106197498149118,لبنان الكبير,Grand Lebanon,7576
1478568739050062,Charles Arbid,Charles Arbid,6061
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,5470
1904241623145929,Democracy Reporting International Lebanon,Democracy Reporting International,4545
109112633772887,180post,180Post,3030
107698404702208,Alkalima,Alkalima Onlime,3030
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,3030
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,3030
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,3030
137195823051820,Maharat Foundation,Maharat Foundation,1515
558926694254896,Fondation Diane,Fondation Diane,≤100
110470091436602,Ici Beyrouth,These ads ran without a disclaimer,≤100
215762698455412,شبكة رؤية الإخبارية,These ads ran without a disclaimer,≤100
270082823183144,Canton Fair,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
106119562179959,Fifreedomtoday,These ads ran without a disclaimer,≤100
