Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,686
196258110831945,Partido Valor,Partido Valor,535
161800283848513,CREO,CREO,379
414127029025760,CABAL,CABAL,189
187073013532,Partido VIVA,Partido Político VIsión con Valores VIVA.,178
100567842339226,Noticias URNG Maíz,Noticias URNG Maíz,170
331961940541181,Partido Victoria,Partido Político Victoria,153
102762215788405,VOS.gt,VOS.gt,110
110226594945647,Partido BIEN,Partido BIEN,≤100
142373979127061,Partido Unionista,Partido Unionista,≤100
174740409237665,TSE Guatemala,TSE Guatemala,≤100
101372268406640,Unión Republicana,Unión Republicana,≤100
436246383083297,TODOS,TODOS,≤100
103639884893606,PIN,PARTIDO DE INTEGRACIÓN NACIONAL PIN,≤100
268285610002238,FCN Nación,FCN Nación,≤100
1612828795636861,Movimiento Semilla,Movimiento Semilla,≤100
187073013532,Partido VIVA,Partido Visión con Valores,≤100
110582257361172,Partido Azul,Partido Azul,≤100
121428190858626,Al Rojo Vivo GT,These ads ran without a disclaimer,≤100
103757368748224,Rafael Espada,Rafael Espada,≤100
744048319050593,Partido Humanista de Guatemala -PHG-,Partido Humanista de Guatemala -PHG-,≤100
107186558438030,GT Noticias Guate,GT Noticias Guate,≤100
238268799547266,TV Azteca Guatemala,TV Azteca Guatemala,≤100
1212640285520369,Asociación Política Caminemos,Asociación Política Caminemos,≤100
111949081919208,GuaTelevision,GuaTelevision,≤100
116255971414800,Política Migración,Política Migración,≤100
107592792281275,Valor Nentón,Valor Nentón,≤100
96594798704,Movimiento Cívico Nacional - MCN,Movimiento Cívico Nacional,≤100
106816512234884,𝕮𝖔𝖘𝖕𝖊𝖗𝖆𝖈𝖍𝖆,These ads ran without a disclaimer,≤100
195909230476243,CONADI GUATEMALA,CONADI GUATEMALA,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
811318898993126,Hotel Pino Grande - Long Pine,These ads ran without a disclaimer,≤100
106046418877955,GuateNoticias,GuateNoticias,≤100
101220908193802,Toque de queda,Toque de queda,≤100
104459661292913,Noticias San Miguel Ixtahuacán,Noticias San Miguel Ixtahuacán,≤100
104198917984643,Noticias Concepción Tutuapa,Noticias Concepción Tutuapa,≤100
101523721591377,Noticias Tejutla,Noticias Tejutla,≤100
100373105041599,Noticias Sipacapa,Noticias Sipacapa,≤100
109663920767127,Noticias Comitancillo,Noticias Comitancillo,≤100
1466927680295354,Otrans Guatemala,Otrans Guatemala,≤100
103222091419273,Noticias San José Ojetenam,Noticias San José Ojetenam,≤100
111035383962426,Noticias Tacaná,Noticias Tacaná,≤100
109293990804478,Noticias Ixchiguán,Noticias Ixchiguán,≤100
112731175177055,Henri Sanz,These ads ran without a disclaimer,≤100
110744673991505,Noticias Tajumulco,Noticias Tajumulco,≤100
103232488084729,Noticias Río Blanco S.M.,Noticias Río Blanco S.M.,≤100
304499560287545,Mariano Portillo,These ads ran without a disclaimer,≤100
391831020911364,Luis Carlos Rivero - Fondista -,Luis Carlos Rivero - Fondista -,≤100
102359978173169,Noticias San Lorenzo S.M.,Noticias San Lorenzo S.M.,≤100
101486344928292,Noticias Sibinal,Noticias Sibinal,≤100
101260246222680,TODOS La Esperanza,TODOS La Esperanza,≤100
101559144921198,Noticias San Pedro Sacatepéquez,Noticias San Pedro Sacatepéquez,≤100
129348553750248,Preserve Planet,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
102207552798601,Youth clicks,These ads ran without a disclaimer,≤100
298696726936594,Senacyt/concyt,These ads ran without a disclaimer,≤100
474588795895313,Getafe C.F.,These ads ran without a disclaimer,≤100
103874242354782,Mayra Katarina Barck,These ads ran without a disclaimer,≤100
765790550460228,Comité Cívico Justicia,Comité Cívico Justicia,≤100
105661345802501,Partido político Victoria Huehue,Partido político Victoria Huehue,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
