Page ID,Page name,Disclaimer,Amount spent (JPY)
101289366621166,大和ハウスグループ,These ads ran without a disclaimer,4650
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,1862
108136530968730,おねがい社長！,These ads ran without a disclaimer,1445
1904070096535109,スマート選挙,株式会社センキョ,640
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,448
413847335481057,起業の学校 Willfu 社会人講座,These ads ran without a disclaimer,433
604274979913078,LITALICO仕事ナビ,These ads ran without a disclaimer,385
172980666081766,Seminars セミナーズ,These ads ran without a disclaimer,355
108437581751884,Nurse navi,These ads ran without a disclaimer,187
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
208661552479830,日本財団,日本財団,≤100
112971385070778,リドラボ,These ads ran without a disclaimer,≤100
425742864543901,GMOあおぞらネット銀行,These ads ran without a disclaimer,≤100
298060150283457,大分県日出町,大分県日出町,≤100
173291492700083,Ｚ会,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
183768428314416,女性社長.net （joseishacho.net）,These ads ran without a disclaimer,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
1812425055659979,介護ワーカー,These ads ran without a disclaimer,≤100
109843215371766,映画『おまえの罪を自白しろ』,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
676655469036670,松下政経塾,松下政経塾,≤100
103271259460852,layovv_official,These ads ran without a disclaimer,≤100
101973635470022,大丸・松坂屋 Think GREEN,These ads ran without a disclaimer,≤100
570175473079180,国际特赦组织中文 Amnesty International Chinese,These ads ran without a disclaimer,≤100
100132033173332,Candice Wilhelmina,These ads ran without a disclaimer,≤100
111113447867154,The Daily Dose,These ads ran without a disclaimer,≤100
103440071784916,The Dancing Cucumber Center,These ads ran without a disclaimer,≤100
747511585317782,"高配当株で配当金生活 - たっちゃん""",These ads ran without a disclaimer,≤100
