Page ID,Page name,Disclaimer,Amount spent (LBP)
137195823051820,Maharat Foundation,Maharat Foundation,18806
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,14925
106197498149118,لبنان الكبير,Grand Lebanon,14925
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,14925
1744356319118477,هنا لبنان,هنا لبنان,14925
107800617419717,MYKA Foundation,Elie M. ElHelou,14925
149013021820628,Adyan Foundation - مؤسّسة أديان,Adyan Foundation - مؤسّسة أديان,14925
105319651353770,Jusur,Jusur,1791
105995915010626,magmardinian,These ads ran without a disclaimer,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
333141140132864,China.org.cn,These ads ran without a disclaimer,≤100
108728968627122,Beirut24.org,Beirut24.org,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
421554937862583,UCT Dubai,These ads ran without a disclaimer,≤100
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,≤100
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
196194167587196,Mada - مدى,Mada - مدى,≤100
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,≤100
