Page ID,Page name,Disclaimer,Amount spent (ILS)
107217383988190,מגזין אפוק,Epoch Magazine,2246
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,1850
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,1473
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,1192
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,689
103428925850338,אבי סלמה - נתניה,אבי סלמה - נתניה,543
377161539406940,רפי סער,רפי סער,469
2241550506131359,שמואל בוקסר,שמואל בוקסר,452
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,433
219236568818575,גלית שאול - ראשת מועצת עמק חפר,גלית שאול - ראשת מועצת עמק חפר,426
936130799779065,עו״ד אלברט טייב בשביל הכפר,עו״ד אלברט טייב בשביל הכפר,414
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,412
110218465442225,אורן חזן - ראש עיר חזק לאריאל,אורן חזן,400
103907495935157,צו חירום,צו חירום,392
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,339
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,332
236414273781369,"השכלה פיננסית חינם בוועידת הנדל""ן",These ads ran without a disclaimer,310
1073548259341247,לובי 99,לובי 99,264
204780362875106,מקור ראשון,מקור ראשון,233
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,233
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,226
117177111377152,Шломи Лахьяни,שלומי לחיאני,216
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",208
118359977918473,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,202
1372218169585611,"איתי מתיתיהו - סגן ראש עיריית ראשון לציון, מחזיק תיק הצעירים והנוער",helpapp - הדרך הקלה להתנדבות,202
178433145502975,Avigdor Liberman - אביגדור ליברמן,Avigdor Liberman - אביגדור ליברמן,197
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,193
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,183
107271768812957,Q4Israel - הרבעון הרביעי,Q4Israel - הרבעון הרביעי,181
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,168
321795461283120,גנאדי בורשבסקי,גנאדי בורשבסקי,168
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,157
512355185513534,ראש העיר מיכאל וידל,מיכאל וידל - הדף הרשמי,149
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,143
124894077550811,ישראל חופשית,ישראל חופשית,143
1556315604584847,אילנית הרוש Ilanit Harush,אילנית הרוש Ilanit Harush,138
622545034511462,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,133
219091481560790,מרים פיירברג - איכר,נתניה אחת,128
105882429103143,ערן פרלמן לראשות העיר הוד השרון,ערן פרלמן,128
561328147655037,רחובות חופשית,רחובות חופשית,126
531891887148785,הראל שהם - Harel shoham,הראל שהם - Harel shoham,124
246697465679718,"עומר רצון - יו""ר חברה עירונית מקום בלב , מחזיק תיק תרבות , ספורט , מגדל צדק","עומר רצון - יו""ר חברה עירונית מקום בלב , מחזיק תיק תרבות , ספורט , מגדל צדק",123
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,119
615531405455497,הדר לביא,הדר לביא,117
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,113
