Page ID,Page name,Disclaimer,Amount spent (SEK)
151159271594797,Systembolaget,Systembolaget,1205
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,1117
608975645850217,Vattenfall,Vattenfall Sverige,940
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,792
390479295816,Socialdemokraterna i Jönköpings län,Socialdemokraterna i Jönköpings län,573
171485892943500,Socialdemokraterna i Jönköping,Socialdemokraterna i Jönköpings kommun,492
118090278221826,Erikshjälpen,Erikshjälpen,492
161213770567846,Operation Smile Sverige,Operation Smile Sverige,489
126567104406,Hyresgästföreningen,Hyresgästföreningen,461
643137272398136,Sverige för UNHCR,Sverige för UNHCR,437
369582590803,Dagens ETC,ETC-tidningarna,326
111630258867610,Röda Korset,Röda Korset,305
239177706143268,Mobility Sweden,Mobility Sweden,275
59324455950,UNICEF Sverige,UNICEF Sverige,269
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),255
114262485262083,Konsumentverket,Konsumentverket,226
169508586461,Vänsterpartiet Jönköping,Vänsterpartiet Jönköping,205
590736644344351,Svenskt Näringsliv Jönköpings län,Svenskt Näringsliv,201
95735961890,Greenpeace Sverige,Greenpeace Sverige,183
72659261793,Rädda Barnen,Rädda Barnen,181
162985227114132,Skellefteå Kraft,Skellefteå Kraft,180
382243262003,Plan International Sverige,Plan International Sverige,178
109886133732943,RESCUE - Sverige,RESCUE - Sverige,155
186513678039755,Fortum,Fortum Sverige,155
150057951690751,OKQ8,OKQ8,151
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,144
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,137
19746853632,Djurens Rätt,Djurens Rätt,134
101341883359561,Matsmart Sverige,Matsmart,128
226810677402741,Centerpartiet i Jönköpings län,Centerpartiet Jönköpings län,111
18880778360,ActionAid Sweden,ActionAid Sweden,108
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
502392236527740,Socialdemokraterna i Vaggeryds kommun,Socialdemokraterna i Vaggeryds kommun,≤100
2337692372925538,Reformisterna,Reformisterna,≤100
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,≤100
440459709390224,Hitachi Energy,KSMG,≤100
24574889995,Charlie Weimers MEP,Charlie Weimers MEP,≤100
111912817167925,Samtidigt i Sverige,Aktuellt i Politiken,≤100
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,≤100
117109165023455,Nordnet,Nordnet Bank AB,≤100
42676805259,Diakonia,Diakonia,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
103065692733960,Öis,Skövde kommun,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
155824787799,EU-kommissionen i Sverige,EU-kommissionen i Sverige,≤100
261455205686,LRF,LRF,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
249195615122371,Sara Skyttedal,Sara Skyttedal Dihang,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
653072158104424,Emma Wiesner,Emma Wiesner,≤100
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,≤100
107898832590939,European Commission,European Commission,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
178193355556765,Nordström Assistans AB,Nordström Assistans AB,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
588111131243298,Sverigedemokraterna Hässleholm,Sverigedemokraterna Hässleholm,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
183512318424647,Magdalena Andersson,Socialdemokraterna,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
175656912484553,Unionen,Unionen,≤100
384934401632605,Rexel Sverige,These ads ran without a disclaimer,≤100
136869337238,Tidningen Dagen,Dagen,≤100
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,≤100
120653037981614,Örebro universitet,Örebro universitet,≤100
12690894340,Centerpartiet,Centerpartiet,≤100
180701415377239,Aktion Rädda Vättern,Aktion Rädda Vättern,≤100
355819811185620,Arba Kokalari,Moderaterna,≤100
608975645850217,Vattenfall,These ads ran without a disclaimer,≤100
234172635050,Forum för levande historia,Forum för levande historia,≤100
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
690167674732029,Lena Hallengren,Socialdemokraterna,≤100
244897208924797,Arbetet,Arbetet,≤100
10150161538825010,Medborgarskolan,Medborgarskolan,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
255288010153,Sida - Styrelsen för Internationellt Utvecklingssamarbete,Sida - Styrelsen för Internationellt Utvecklingssamarbete,≤100
129841741852473,Folkhälsodalen,Folkhälsodalen,≤100
166406746310,Resumé,Resumé,≤100
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,≤100
113710601984970,Barnfonden,Barnfonden,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,≤100
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
100154266829621,Kyrkans Tidning,Kyrkans Tidning,≤100
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100
347852331958080,En Företagares Vardag,En Företagares Vardag,≤100
176527602394716,Olivia Personlig Assistans AB,Olivia Personlig Assistans AB,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
163317684305902,Vänsterpartiet Eksjö kommun,Vänsterpartiet i Eksjö kommun,≤100
146593541117,nwt.se,NWT Media AB,≤100
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,≤100
212284955495610,Elektrikerna,Elektrikerna,≤100
115756055102646,Kura Omsorg  i Sverige AB,Kura Omsorg  i Sverige AB,≤100
273053169937029,ClimateHero,ClimateHero,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
2002046333202650,Bli nämndeman,Bli nämndeman,≤100
579268339149105,Erik Bergkvist,Socialdemokraterna i Europaparlamentet,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
120633071295935,Fairtrade Sverige,Fairtrade Sverige,≤100
161935043870264,Sverigedemokraterna Eskilstuna,Bertil Mikael Nygren,≤100
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,≤100
105213482885566,Nackademin,These ads ran without a disclaimer,≤100
342952129133948,Kultur i Malmö,Kultur i Malmö,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
1540294046226139,Feministsmeden,Feministsmeden,≤100
522529504506581,Socialdemokraterna i Mjölby,Socialdemokraterna i Mjölby,≤100
1042091032500520,Kvartal,Kvartal,≤100
193309030695120,UR,UR,≤100
822700561415767,BCG in Sweden,These ads ran without a disclaimer,≤100
76472413284,Tidningen Vi,Tidningen Vi,≤100
320930784643530,Storasyster,These ads ran without a disclaimer,≤100
133536819999319,SOS Barnbyar,These ads ran without a disclaimer,≤100
115358525182240,"Mattias Bernhardsson, Socialistiskt Alternativ",RS Haninge,≤100
257888154669865,Conscia Sverige,Conscia Sverige AB,≤100
163305633746125,Karneval förlag,Holviks,≤100
150453111655854,Folkbildningsrådet,Elin Sundling,≤100
152953178070559,Kommunistiska Partiet,Kommunistiska Partiet,≤100
324914190902686,Magasinet Paragraf,Magasinet Paragraf,≤100
187832004591985,LO-distriktet i Småland och Blekinge,Patrik Långberg,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
144395935966586,Generation Pep,These ads ran without a disclaimer,≤100
341599100376,Brand,Brand,≤100
100253435575183,EPHI - Environment and Public Health Institute,Environment and Public Health Institute,≤100
329452290816078,Tidningen Market,Tidningen Market,≤100
166934049354,Miljöpartiet de Gröna i Östergötland,Miljöpartiet i Östergötland,≤100
108878133830874,Grön flygplats,Projektet Grön Flygplats; finansierat av Svenska Regionala Flygplatser och Europeiska Regionala Utvecklingsfonden,≤100
113710601984970,Barnfonden,These ads ran without a disclaimer,≤100
277541019375317,Jämställdhetsmyndigheten,These ads ran without a disclaimer,≤100
154369674717313,Socialdemokraterna Blekinge,Heléne Björklund,≤100
183959274989548,Landsbygdsnätverket,Landsbygdsnätverket,≤100
337086006951883,Jessica Polfjärd,Moderaterna,≤100
253851994766681,Socialdemokraterna i Surahammars kommun,Socialdemokraterna i Surahammars Kommun,≤100
