Page ID,Page name,Disclaimer,Amount spent (MXN)
106006482764390,Gobierno del Estado de Sinaloa,Gobierno del Estado de Sinaloa,1119
105613505562379,Gestoría Social Para El Bienestar Michoacán,Luis Felipe Benitez Gomez,582
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,454
923633637651202,Morena Sí,Morena Sí,265
171494803269262,Noticias México,euthenics,248
106625908171895,Héctor Álvarez,Hector Alvarez Ortiz,197
100557755099985,Convocatorias 2023,Convocatorias 2023,182
56713285274,Greenpeace México,Greenpeace México,182
109634395756375,Save the Children México,Save the Children México,164
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,139
245495562137150,Mitofsky,Roy Campos,117
100327629549678,Transformando con Claudia,Transformando con Claudia,104
105827767455390,Miguel Vicente,Miguel Vicente,≤100
102303288905319,IMedios,Revista Expres,≤100
111062598459946,Equidad y liderazgo,equidadyliderazgo.com,≤100
254852601222832,CEMEX México,CEMEX México,≤100
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,≤100
114728268088874,El más Grande va con la Mejor,El más Grande va con la Mejor,≤100
102713462642162,Campeche con la 4T,campecheconla4t.com,≤100
109697971929647,Paraíso Morenista,paraisomorenista.com,≤100
107479518820795,Corazón Guinda,corazonguinda.com,≤100
105426922369721,Valentía Morena,Valentía Morena S.a de C.v,≤100
100206439556436,Jalisco Jala con Claudia,Jalisco Jala con Claudia,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
1249674355061919,Reacción Informativa,Abraham Garcia Serrano,≤100
512970635509057,Memo Flores,Guillermo Flores,≤100
107987827999009,Beneficios en México Independiente,Cinthia Abigil Torres Medina,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
102558755336180,El Bernal,El Bernal Mx,≤100
107634672145424,Defiendo la Transformación,Defendiendo la Transformación S.A de C.V,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
138350596230547,GIRE - Grupo de Información en Reproducción Elegida,Menu Agency,≤100
105728245738079,Sigue López #conadánsí,Que Siga López,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
105505599062277,Atte.tuamiga,Atte.tuamiga,≤100
458859544909547,DICES,DICES,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
107543608455014,IDECC Culiacán,Luz Angelica Sánchez Soto,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,≤100
290974694921701,PepsiCo México,These ads ran without a disclaimer,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
103146715098739,Jaime Acevedo,INGENIO,≤100
103290404864989,Beneficios Nacionales de Gobierno,Cinthia Abigil Torres Medina,≤100
109312438635466,Cruzada Morenista,cruzadamorenista.com,≤100
107987827999009,Beneficios en México Independiente,Edith Martinez Orta,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
102033842762284,MexaNoticias,MexaNoticias,≤100
922911071175965,Noticias Tamaulipas,Noticias Tamaulipas,≤100
187408468118775,Jorge Torres #elbrecho,Brecha Comunicación,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
108819392526809,Partido Acción Nacional,Partido Acción Nacional,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
104800055232221,Electoralia,electoralia,≤100
108995845804175,Bonafont,These ads ran without a disclaimer,≤100
133056480769,Gobierno del Estado de Chihuahua,Gobierno del Estado de Chihuahua,≤100
345995382241686,PODER 360,PODER 360,≤100
411235336284306,Empresarios por la Cuarta Transformación,"Empresarios 4T, Asociación Civil",≤100
445454469207355,Soy Tamaulipas,Soy Tamaulipas,≤100
1178645915506144,"IDECC, Los Mochis Sinaloa",Luz Angelica Sánchez Soto,≤100
302105566943995,Dermaesthetic,Dermaesthetic,≤100
109872103689814,Observa Social,Brisa Marion Fernandez Anguiano,≤100
101701991930418,UNIDEV,UNIDEV,≤100
174229585991829,Periódico Libre en el Sur,Francisco Ortiz Pinchetti,≤100
100878822609950,Merkatek,Cesar Augusto Arellano Morales,≤100
107652783975551,CS Medicina Estética,CS Medicina Estética,≤100
160752503961,EMEEQUIS,EMEEQUIS,≤100
174058432636166,El Deforma,El Deforma,≤100
543830382749706,Compromiso Social Mx,Compromiso Social Mx,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
2330030160374237,Balance 24,Balance 24,≤100
101871405845360,heybancomedia,These ads ran without a disclaimer,≤100
101740711752535,RUBRUM,Multipoll S.A. de C.V.,≤100
400826360641681,Global Noticias,Tresa Publicidad,≤100
1518145195110134,Daniel Gutiérrez Gutiérrez,Daniel Gutiérrez Gutiérrez,≤100
109019495184907,CEP Centro De Estudios Profesionales,Heber Williams Pino Aguilar,≤100
1740088376304165,Alvaro González I.,Jose Miguel Ramirez Valenzuela,≤100
196493763808241,CEEY,CENTRO DE ESTUDIOS ESPINOSA YGLESIAS,≤100
607915056061791,El Poder de México,El Poder México,≤100
106763384981876,La Prensa Mx,Maria Elena Reyes Garcia,≤100
100242005506001,Medestetic México,Medestetic México,≤100
2340595106035117,Ismael Brito Mazariegos,Ismael Brito Mazariegos,≤100
