Page ID,Page name,Disclaimer,Amount spent (KES)
100835685957727,PRO PEACE KENYA,Brenda Kananu,≤100
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,≤100
1692208237695305,Button Badges,George Kingori Warui,≤100
750292195069514,Cheptarei,Shadrack Kipchoge Cheptarei,≤100
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,≤100
484917995035641,"Dtr Owiti Owayo,FDR","Dtr Owiti Owayo,FDR",≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
153687711327670,Clean Cooking Alliance,These ads ran without a disclaimer,≤100
