Page ID,Page name,Disclaimer,Amount spent (BRL)
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,895
1488853891429349,Heineken,GRUPO HEINEKEN,762
104625758942119,Siga Antenado,Siga Antenado,711
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,585
180409628639048,Oi Futuro,Oi Futuro,527
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,325
1573742939554561,Deputado Botelho,Deputado Botelho,325
163111127092232,Governo de Mato Grosso,Governo de Mato Grosso.,238
123323271155574,Virginia Mendes,Virginia Raquel Taveira E Silva Mendes Ferreira,214
608128582573914,Roberto Dorner,Roberto Dorner,195
347460535353050,PNB Online,PNB Online,189
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,181
1960660980851902,Leiagora Portal de Notícias,PORTAL DE NOTICIAS LEIAGORA,164
301774903545521,Brasil Paralelo,Brasil Paralelo,152
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,141
650190518395498,Fabio Garcia,FÁBIO PAULINO GARCIA,126
1501236886772782,Wellington Fagundes,Wellington Antonio Fagundes,102
140761379298838,Volvo Car Brasil,Volvo Car Brasil,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
109684374217445,Aylon Arruda,Aylon Arruda,≤100
465235726843103,Ambev,Ambev,≤100
1962626790720530,Beto Dois a Um,Beto Dois a Um,≤100
112830251033781,Tiger,GRUPO HEINEKEN,≤100
103154204903485,Nilson Portela Ferreira,Nilson Ferreira,≤100
1397203340311792,Prefeitura de Rondonópolis,Prefeitura de Rondonópolis,≤100
198849783539777,Buscofem,Buscofem,≤100
333720355130,Petrobras,Petrobras,≤100
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,≤100
695502267317551,Ranielli Lima,Ranielli Patrick Arruda Lima,≤100
526631071185576,Sapicuá Rádio News,Sapicuá Comunicação,≤100
1111649495517188,Dilemário Alencar,Dilemario Do Vale Alencar,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,≤100
175072079887754,Sindicatos Online,Sindicatos Online - SON,≤100
425215080864180,Pfizer Brasil,Pfizer,≤100
110961014069786,Toninho Bernardes,Antonio Aparecido Bernardes Filho,≤100
224021551012451,Gerando Falcões,Gerando Falcões,≤100
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",≤100
495853807136270,Thiago Silva,Thiago Alexandre Rodrigues da Silva,≤100
113849850445856,Prefeito Leocir Hanel,Leocir Hanel,≤100
607473536088707,Diego Guimarães,Deputado Diego Guimarães,≤100
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,≤100
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,≤100
127576520263144,Produtora Cultural Renovarte,These ads ran without a disclaimer,≤100
104738421003389,InvestNews BR,Nubank,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
265418896861350,A Tribuna MT,A Tribuna MT,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
107926134331509,Hemerson Máximo,Hemerson Máximo,≤100
100992545589724,Gigante 163,Gigante 163,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
108530854854863,Transmitindo,TRANSMITINDO.COM.BR,≤100
115230991849922,O Globo,Editora Globo,≤100
141670129347094,Elizeu Nascimento,Elizeu Nascimento,≤100
1012400938779084,Juventino Silva,Juventino Silva,≤100
408562339563995,Elton Bittencourt,Blton Bordine Bittencourt,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
578461125911113,Ulisses Ferreira,Ulisses Ferreira,≤100
481885258528763,Atvos,These ads ran without a disclaimer,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
258088921369,TOTVS,TOTVS,≤100
1884981201732671,"Vereador Oseia Guedes, a voz do povo em Colniza-MT",Vereador Oseia Guedes,≤100
1686950021551901,Meio,Canal Meio S.A.,≤100
