Page ID,Page name,Disclaimer,Amount spent (CAD)
303473312998028,FedEx,FedEx,1009
283487578481273,Énergir,Énergir,498
10359721433,War Child Canada,War Child Canada,484
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,479
182645321760265,Ville de Montréal,Ville de Montréal,452
117091071653627,Ministère de l'Emploi et de la Solidarité sociale,Ministère de l'Emploi et de la Solidarité sociale,351
53321777320,Coeur + AVC,Coeur + AVC,332
152467601467262,BMO Groupe financier,BMO Groupe financier,330
249042335139282,BDC,BDC,326
163336718421,PSAC - AFPC,PSAC - AFPC,301
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,282
106917558391358,Alliance nouvelles voies,Pathways Alliance,282
187805263715,RÉZO,RÉZO,258
177741812241442,SCFP-Québec,le SCFP,257
19750184960,Greenpeace Canada,Greenpeace Canada,251
186266941387011,BMO Financial Group,BMO Financial Group,237
1522162571382952,Oceana Canada,Oceana Canada,214
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),195
107424984239,Société pour la nature et les parcs - SNAP Québec,Société pour la nature et les parcs - SNAP Québec,194
63358436494,Naître et grandir,Naître et grandir,166
191240938428019,Le Devoir BIS,Le Devoir,156
188385537886041,ICI Québec,Radio-Canada,148
100150989152010,Bonterra Tissue,Bonterra Tissue,147
108425434716453,Dehors par URBANIA,URBANIA MEDIA,143
168889579973,Fondation David Suzuki,Fondation David Suzuki,138
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,136
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,120
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,107
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,107
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,102
189141609842,Ville de Gatineau,Ville de Gatineau,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
54125409458,Oxfam-Québec,Oxfam-Québec,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
586362242026180,Radio-Canada OHdio,Radio-Canada,≤100
233017897569896,Emplois en régions,Emplois en régions,≤100
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l'équité, de la santé et de la sécurité du travail",≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
211828366085734,U-Report Canada - Français,UNICEF Canada,≤100
186898398016771,FRONT - Femmes Regroupées en Options Non Traditionnelles,FRONT - Femmes Regroupées en Options Non Traditionnelles,≤100
167054910655,Ville de Québec,Ville de Québec,≤100
211536155525838,ICI Estrie,ICI Estrie,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,≤100
115904068198392,Canadian News,These ads ran without a disclaimer,≤100
103273314492903,Fonds indépendantiste du Québec,Fonds indépendantiste du Québec,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),These ads ran without a disclaimer,≤100
1590219921201770,Élections Canada,Élections Canada,≤100
361634250595693,Victoriaville et sa région,MRC d'Arthabaska,≤100
189238771095303,The School of Public Policy - University of Calgary,School of Public Policy - The University of Calgary,≤100
214866875236330,PROMIS,Promis Immigration,≤100
206962006904247,Le Grand Marché de Québec,Le Grand Marché de Québec,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
98963682935,Canadian Feed The Children,Canadian Feed The Children,≤100
202220023130891,Bell Canada,Bell Canada,≤100
345209975371,Canadian Business,These ads ran without a disclaimer,≤100
118739134550330,Action collective - Centres de protection de la jeunesse,Alexeev Avocats inc.,≤100
179642688739082,Amnistie internationale Canada Francophone,Amnistie Internationale Canada Francophone,≤100
1791681504238516,U-Report Canada - English,UNICEF Canada,≤100
1490941977666347,Association de l'aluminium du Canada,Association de l'aluminium du Canada,≤100
139984972692333,Fondation Rivières,Fondation Rivières,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,≤100
1431603483720909,Fondation de l'Institut universitaire en santé mentale de Montréal,Fondation de l'Institut Universitaire de Santé Mentale à Montréal,≤100
419813708382526,"Claude Larochelle, conseiller municipal de Fabreville","Claude Larochelle, conseiller municipal",≤100
103940668400885,"Louise Lortie, conseillère municipale de Marc-Aurèle-Fortin","Louise Lortie, conseillère municipale",≤100
633812813408377,Elections Canada,Elections Canada,≤100
167559993283868,Nature Québec,Nature Québec,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
139043186159634,Ville de Victoriaville,Ville de Victoriaville,≤100
290633408116,Le Quotidien,Le Quotidien,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
35715544220,Stand.earth,Stand.earth,≤100
1553269028327267,Star Sponsored,The Toronto Star,≤100
106365669977985,Unpointcinq,Unpointcinq,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
10633250963,Save the Children Canada,Save the Children Canada,≤100
106265291831309,Unite for Change,Unite for Change,≤100
106199152742714,Histoire Canada,Histoire Canada,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
338645782840713,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs",Ministère de l'Environnement et de la Lutte contre les changements climatiques,≤100
101254104704365,ProEcolo,ProÉcolo,≤100
447282598670187,Collectif pour un Québec sans pauvreté,Collectif pour un Québec sans pauvreté,≤100
179488658767581,ICI Alberta,Radio-Canada,≤100
539849506029629,Fondation Marie-Vincent,Fondation Marie-Vincent,≤100
108372001878238,Yannick Gagnon - député de Jonquière à l'Assemblée Nationale,Yannick Gagnon - Député de Jonquière à l'Assemblée nationale,≤100
527217270712141,Jean Coutu Fort-Saint-Louis,PHARMALEAD,≤100
182271719069155,Jean Coutu Terrebonne,PHARMALEAD,≤100
291152831008398,Jean Coutu - Maniwaki,PHARMALEAD,≤100
2424592771126530,Jean Coutu La Plaine,PHARMALEAD,≤100
868589909847623,Action Canada for Sexual Health and Rights,Action Canada for Sexual Health and Rights,≤100
151415004877917,Institut économique de Montréal,Institut économique de Montréal,≤100
169042736456594,All Out,ConnectAd,≤100
102102912197372,"Pascale Albernhe-Lahaie, conseillère municipale - district des Rivières","Pascale Albernhe-Lahaie, conseillère municipale - district des Rivières",≤100
256967407720183,LEO,Léger,≤100
136772905237,Historica Canada,Historica Canada,≤100
858050834343688,Brunet Ste-Agathe,PHARMALEAD,≤100
101383048024137,Jean Coutu M. D'Amours,PHARMALEAD,≤100
985797494956599,The News Forum,The News Forum,≤100
211531832738216,Brunet Plus Sainte-Julienne,PHARMALEAD,≤100
192578804721073,Soraya Martinez Ferrada,Soraya Martinez Ferrada,≤100
111008794934816,Valérie Schmaltz - députée de Vimont à l'Assemblée Nationale,Valérie Schmaltz - députée de Vimont à l'Assemblée Nationale,≤100
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,≤100
630230954127159,Business Council of Alberta,Business Council of Alberta,≤100
145655439443421,"Jean Coutu 515 Boul. Lacombe, Repentigny - secteur Le Gardeur",PHARMALEAD,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
463005240529676,SEPB-Québec,SEPB-Québec,≤100
249987823316,Association québécoise des organismes de coopération internationale (AQOCI),AQOCI,≤100
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,≤100
49530722523,Ecojustice,Ecojustice,≤100
192090351516372,Angus Reid Forum/ Forum Angus Reid,Angus Reid Forum/ Forum Angus Reid,≤100
104321259649840,CATIE,CATIE,≤100
219434388434291,Jean Coutu Archambault & Morisset,PHARMALEAD,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
1671097993122619,Children Believe,Children Believe,≤100
152759126824,Enbridge,Enbridge,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
1770099126380076,Familiprix Danielle Tardif - Cantley,PHARMALEAD,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
262370800536,CanadaHelps,CanadaHelps,≤100
102895714667734,Mères au front,Mères au front,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
116562461821842,Mario Beaulieu,Mario Beaulieu,≤100
300791433297391,Maréemusique - de Souches à Oreilles,These ads ran without a disclaimer,≤100
460143874089814,Peter Schiefke,Peter Schiefke,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
353695508437982,Oceans North,Oceans North,≤100
1451940021709442,Uniprix Michael Guay,PHARMALEAD,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
168617319831578,Nature Canada,Nature Canada,≤100
105100685485688,BioAro,These ads ran without a disclaimer,≤100
109110221458427,Nathalie Sinclair Desgagné,Députée de Terrebonne,≤100
1384607308450527,Jean Coutu Gaspé,ECOLEAD Marketing,≤100
1919973584883295,The Maple,The Maple,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
1670059186635128,Brunet Ste-Adèle,PHARMALEAD,≤100
163974530411362,Jean Coutu M. D'Amours & M. Leclerc,PHARMALEAD,≤100
2112106495731697,Wild First,Canadian Coastal Research Society,≤100
134455149912301,Seva Canada,Seva Canada,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
271226044753413,Alexandre Desbiens - Conseiller District 2 - Drummondville,Alexandre Desbiens - Conseiller District 2 - Drummondville,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
243795232247,Mennonite Central Committee - MCC,Mennonite Central Committee - MCC,≤100
103824205987504,Creative Connector,Creative Connector,≤100
110171632407726,Conseil national des chômeurs et chômeuses,Conseil national des chômeurs et chômeuses,≤100
100798439408577,"Céline Haytayan, députée de Laval-des-Rapides à l'Assemblée nationale","Céline Haytayan, députée de Laval-des-Rapides à l'Assemblée nationale",≤100
200291796808531,Jean Coutu,PHARMALEAD,≤100
116486331729420,350 Canada,350 Canada,≤100
1408216169439893,Uniprix Julie Deslongchamps,PHARMALEAD,≤100
80851911931,Canadian Civil Liberties Association,Canadian Civil Liberties Association,≤100
148668741848610,JSpaceCanada,Press Pause Collective,≤100
144739965614660,CIJA,CIJA,≤100
1216521921756475,Ville de Magog,Ville de Magog,≤100
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,≤100
104056555387000,Fonds Municipal Vert,Federation of Canadian Municipalities,≤100
101055263309504,La Fondation Lionel-Groulx,Fondation Lionel-Groulx,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
100371388906713,Jean Coutu St-Sauveur,PHARMALEAD,≤100
796418163759235,GreenPAC,GreenPAC,≤100
272202456132203,Comité Chômage de Montréal,Comité Chômage de Montréal,≤100
228235947732909,L'Atelier d'innovation sociale Mauril-Bélanger Social Innovation Workshop,Atelier d'innovation sociale Mauril-Bélanger,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
250861173912,À Bâbord!,Revue À bâbord!,≤100
122085817803226,Windspeaker,Windspeaker,≤100
103874761197163,Commissaire aux élections fédérales,Commissaire aux élections fédérales,≤100
179817145411700,Fondation René-Lévesque,Fondation René-Lévesque,≤100
209191002426864,County of Grande Prairie No. 1,the County of Grande Prairie,≤100
1481996415461299,EntheoNation,These ads ran without a disclaimer,≤100
109210999137883,Canada's History,Canada's History,≤100
149529379528,ICI Colombie-Britannique,Radio-Canada,≤100
137835112950812,Egale Canada,Egale Canada,≤100
170667483009978,ICI Nord de l'Ontario,Radio-Canada Nord de l'Ontario,≤100
102136459052072,ICI Grand Nord,Radio-Canada,≤100
1948712141904125,Gatineau.TV,Gatineau.TV,≤100
471020985450,ICI Saguenay–Lac-Saint-Jean,Radio-Canada,≤100
136476216406652,National Union of Public and General Employees,NUPGE,≤100
37523552825,One Drop,One Drop,≤100
12101479244,B'nai Brith Canada,B'nai Brith Canada,≤100
486547895155635,Calacs  du KRTB,Calacs KRTB,≤100
110211228746490,Pour un choix éclairé dans Nicolet-Yamaska,Pour un choix éclairé dans Nicolet-Yamaska,≤100
118444108189308,Humanité & Inclusion Canada - Humanity & Inclusion Canada,These ads ran without a disclaimer,≤100
228440567251132,CPA Canada,CPA Canada,≤100
1344251769044889,BC Rental Project,BC Rental Project,≤100
106414628943026,Engage with Nature-Based Solutions,Engage with Nature-Based Solutions,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
190440300974434,Shannon Stubbs,Shannon Stubbs,≤100
85291563763,ICNA Relief Canada,ICNA Relief Canada,≤100
111231197686977,The Breach,The Breach,≤100
685839561442324,Tim S. Uppal,Tim S. Uppal,≤100
177872532253393,National Citizens Coalition,National Citizens Coalition,≤100
2288653164793708,Fridays For Future Ottawa,Fridays For Future Ottawa,≤100
1426214061035834,"Marilène Gill, députée de Manicouagan",Bloc Québécois,≤100
111404328067824,Friends of Land Use Planning,Friends of Land Use Planning,≤100
105754167560390,Ekō Canada,Ekō,≤100
563611467082128,Rachel Bendayan,Bureau de Rachel Bendayan,≤100
677025145982250,Commissioner of Canada Elections,Commissioner of Canada Elections,≤100
568938803293644,True North,True North,≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
296231886728,Trump National Doral Miami,These ads ran without a disclaimer,≤100
101450218164423,Rimouski en transition,These ads ran without a disclaimer,≤100
181799528533269,Ville de Mont-Tremblant,Ville de Mont-Tremblant,≤100
114943114838621,Fuel Forward,Canadian Fuels Association,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
109351050711893,IndigiNews,The Discourse,≤100
2219877871611388,Ontario Prevention Clinic / The PrEP Clinic,The PrEP Clinic,≤100
453989538009903,Pregnancy Care Canada,Pregnancy Care Canada,≤100
103885101103552,Jean Coutu Rockland Laurier,PHARMALEAD,≤100
869127933125944,Indigenous Link,Indigenous Link,≤100
152467601467262,BMO Groupe financier,BMO Financial Group,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
109825255152222,,These ads ran without a disclaimer,≤100
254245404682417,C.D. Howe Institute,C.D. Howe Institute,≤100
103851298735273,Green Municipal Fund,Federation of Canadian Municipalities,≤100
112552578373032,Resistance Press,Resistance Press,≤100
101837288924546,Muslimi,These ads ran without a disclaimer,≤100
541315122557352,CODE NGO,CODE NGO,≤100
111582684014878,Ryan Williams MP Bay of Quinte,Bay of Quinte Conservative Association,≤100
21338413843,TD Friends of the Environment Foundation,TD Friends of the Environment Foundation,≤100
250592478295316,C2C Journal,C2C Journal,≤100
110219955435863,News Today,These ads ran without a disclaimer,≤100
102045692901251,Toronto's Next Mayor Samson Deb,Toronto's Next Mayor Samson Deb,≤100
100503972524997,Little CREEations,These ads ran without a disclaimer,≤100
1242717912408041,Stephanie Kusie,"the Office of Stephanie Kusie, MP",≤100
333965336775693,Canadian Cattle Association,Canadian Cattle Association,≤100
121425476395384,Nova Royalty,Nova Royalty,≤100
259766737453517,Classic Theatre Festival,These ads ran without a disclaimer,≤100
114286393699596,The Peak,The Peak Media Collective Inc.,≤100
99737429800,The 519,The 519,≤100
202225606579441,Zabiha Halal,These ads ran without a disclaimer,≤100
215304981972670,The Ocean Legacy Foundation,The Ocean Legacy Foundation,≤100
39168823065,Sierra Club Canada Foundation,Sierra Club Canada Foundation,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
97884715512,Canadian Museum for Human Rights,Canadian Museum for Human Rights,≤100
28312410177,World Food Programme,These ads ran without a disclaimer,≤100
150318548422896,Animal Protection Party of Canada,Animal Protection Party of Canada,≤100
126696884068046,Canadians for Tax Fairness,Canadians for Tax Fairness,≤100
2035580169895290,Coastal GasLink Project,Coastal GasLink,≤100
464365136916065,Unpublished.ca,Unpublished Media Inc.,≤100
104662061503084,The Mining Association of Canada,Mining Association of Canada,≤100
238222619555992,Climate Reality Canada / Réalité climatique Canada,The Climate Reality Project,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
204844912876739,Blake Richards,Banff-Airdrie Conservative EDA,≤100
1884554818492798,Théâtre des Eskers,These ads ran without a disclaimer,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
557724307720097,Right Now,RightNow HQ Canada,≤100
479668328868691,YYC Muslims,These ads ran without a disclaimer,≤100
1401645180072600,Accessibility Advisory Committee,Accessibility Advisory Committee,≤100
139228222792857,IPolitics,iPolitics,≤100
109934690732777,Encorp Atlantic/Atlantique,Encorp Atlantic / Atlantique,≤100
126012407432250,Musée canadien pour les droits de la personne,Musée canadien pour les droits de la personne,≤100
1421785601451213,"Bob D'Eith, Maple Ridge-Mission",BC New Democrat Caucus,≤100
298540300287087,Francesco Sorbara,Francesco Sorbara,≤100
114632184171471,Jenna Sudds,"Jenna Sudds, MP",≤100
1552514285045249,Danah-Lee,These ads ran without a disclaimer,≤100
103290118198670,Alberta Women's Health Foundation,Alberta Women's Health Foundation,≤100
107665431192107,My Homegrown Symphony,These ads ran without a disclaimer,≤100
367741550541271,Doug Shipley,"Doug Shipley, MP",≤100
1698373080245187,Safe Salmon: Defend our Wild Salmon,Watershed Watch Salmon Society,≤100
206382352722433,Japan Today,These ads ran without a disclaimer,≤100
225340214321127,Shokunin.com,These ads ran without a disclaimer,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
108697925484149,Howdy Wholesale,These ads ran without a disclaimer,≤100
1936434949715365,Moneywise.com,These ads ran without a disclaimer,≤100
109677115155768,WiseVerse,These ads ran without a disclaimer,≤100
416731498371213,Saved To Serve,These ads ran without a disclaimer,≤100
112887171778711,popcornpages,These ads ran without a disclaimer,≤100
1802248836771260,Weird Little Tales,These ads ran without a disclaimer,≤100
245094455536925,FOUR PAWS,These ads ran without a disclaimer,≤100
107880075425321,Simidola,These ads ran without a disclaimer,≤100
113864178277471,Eco Mindset,These ads ran without a disclaimer,≤100
1505333196415332,Côte d'Azur - школа французької мови,These ads ran without a disclaimer,≤100
336436046387508,"Patty Hernandez, e-PRO, TRC, SFR",These ads ran without a disclaimer,≤100
108417438791633,Funny bunny,These ads ran without a disclaimer,≤100
557724307720097,Right Now,These ads ran without a disclaimer,≤100
157136240296,Marie Claire UK,These ads ran without a disclaimer,≤100
200990963441531,Boredom Therapy,These ads ran without a disclaimer,≤100
107411195436988,Brain System,These ads ran without a disclaimer,≤100
1454779114762647,Upside & Motor,These ads ran without a disclaimer,≤100
