Page ID,Page name,Disclaimer,Amount spent (USD)
140499052681592,Bank of the West,BANK OF THE WEST,9359
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",2189
104094415337871,Abuse Victim Claims,Tort Group LLC,1617
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,1612
100675819338322,California Funeral Benefits & Services,Heartwork global,1499
121268821249550,World Central Kitchen,World Central Kitchen,1465
366741496830,Southern California Edison (SCE),Southern California Edison,1265
162678203751209,Gilead Sciences,GILEAD SCIENCES INC,1114
18982436812,ACLU,American Civil Liberties Union,1041
309308412520731,Sandy Hook Promise,Sandy Hook Promise,908
106965415629355,America Strong and Free PAC,America Strong and Free PAC,867
15771560300,Earthjustice,EARTHJUSTICE,866
127225910653607,PragerU,PragerU,858
7341997111,Conservation International,Conservation International,837
109092142462587,Adam Schiff,SCHIFF FOR SENATE,811
228672924002349,Californians for Energy Independence,Californians for Energy Independence,781
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,704
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",647
385473284886474,Hillsdale College,Hillsdale College,630
107483817554072,WorkMoney,WorkMoney,620
248422805193353,The California Endowment,The California Endowment,595
105191819097852,American Family Assistance,American Family Assistance,553
2035155006711942,Drug Enforcement Administration - DEA,Drug Enforcement Administration,545
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,479
92925746942,Judicial Watch,Judicial Watch,458
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,428
40217893542,AIPAC,AIPAC,409
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,397
304750332920654,Carl DeMaio,Reform California,391
106437025609079,Unify Ukraine,MikeWorldWide on behalf of the Polish government through Bank Gospodarstwa Krajowego,358
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",346
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,331
169034376562081,Valley Air District,San Joaquin Valley Air Pollution Control District,330
8492293163,Environmental Defense Fund,Environmental Defense Fund,320
102015179210538,Oficina de Beneficios Estadounidenses,Heartwork global,317
542678889114683,The Coca-Cola Company,The Coca-Cola Company,308
108380923919757,Health Insurance Hero,Health Insurance Hero,298
30139072158,CARE,CARE,296
7263476274,Mercy Corps,Mercy Corps,283
49651563727,Live Action,Live Action,281
361960287311696,Better Medicare Alliance,"Better Medicare Alliance, Inc",280
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,276
103588388469410,Disparity Trap,Disparity Trap,271
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,268
1832744013698336,Mahogany Mommies,Mahogany Mommies,262
169041508079626,Irvine Foundation Leadership Awards,Irvine Foundation Leadership Awards,256
148306605193993,Blue Shield of California,BLUE SHIELD OF CALIFORNIA LIFE & HEALTH INSURANCE CO.,248
161183970656851,Ruben Gallego,GALLEGO FOR ARIZONA,241
108065495519196,Cal Needs Assessment,CORPORATION FOR SUPPORTIVE HOUSING,234
22067606728,Allen West,The Association of Mature American Citizens Inc,232
25852730092,Care2,"Care2.com, Inc",229
42872222699,Dana Loesch,The Association of Mature American Citizens Inc,229
195530355493,Chicks On The Right,The Association of Mature American Citizens Inc,226
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",221
231056563609284,Fresno Metropolitan Flood Control District,Fresno Metropolitan Flood Control District,220
376776419037747,Turning Point USA,"Turning Point USA, Inc.",215
971668776283950,PolicyEd,Hoover Institution,214
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,211
23875187730,Feeding America,Feeding America,209
106568024842114,Rideshare Assault Support,Citizen Ad Network LLC,208
159658557547960,Wall Street Journal Opinion,The Wall Street Journal,206
2273393199637785,Common Sense Party,Independent Alliance for California,204
281835005264380,Eric Swalwell,SWALWELL FOR CONGRESS,199
103807629149771,Working Forests Initiative,"WORKING FOREST INITIATIVE, INC.",196
77130778113,Coalition for Medicare Choices,The Coalition for Medicare Choices,195
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,192
100168566232753,IRS Helper,Leads Team LLC,187
166618413413767,Jay Sekulow,American Center for Law and Justice,185
103531607822207,Noticias para Inmigrantes,"Wise Rock Media, PBC",183
108641741851973,Magic Valley Energy,Magic Valley Energy LLC,181
