Page ID,Page name,Disclaimer,Amount spent (MXN)
384214801745089,Samuel García,Samuel García,701
105373055587448,Gestoría Social Para El Bienestar 11,Luis Felipe Benitez Gomez,575
923633637651202,Morena Sí,Morena Sí,499
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,232
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,212
283653271758441,24 Morelos,24 CDMX,188
100557755099985,Convocatorias 2024,Convocatorias 2023,180
108075988755990,Nayaritas con la transformación,Nayaritas con la transformación,161
493453457351145,Coparmex Nacional,Coparmex Nacional,155
101696231925216,Olmeca Multimedios Mx,Olmeca Multimedios,155
186073704903313,México elige,México Elige,148
106680181243008,Haciendo Comunidad · Noticias de México,Haciendo Comunidad,130
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,128
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,121
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,107
101369119427544,La Cuestión Mx,La Cuestión Mx,103
109634395756375,Save the Children México,Save the Children México,≤100
458859544909547,DICES,DICES,≤100
306265093299864,Miguel Ángel Ramírez López,Brecha Comunicación,≤100
254852601222832,CEMEX México,CEMEX México,≤100
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,≤100
316162282245753,Ovidio Peralta Suárez,Ovidio Peralta Suárez,≤100
107061705502767,Taste food,These ads ran without a disclaimer,≤100
56713285274,Greenpeace México,Greenpeace México,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
105874865657560,Hidalgo con Honestidad,Hidalgo con Honestidad,≤100
309520537353,Fondo Semillas,Fondo Semillas,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,≤100
102843165746526,Es la Hora de Tabasco,Hector Daniel Sanchez Moreno,≤100
108323052052660,Noticias Nacionales,Noticias Nacionales,≤100
100215376197287,Guerreros del voto,Guerreros del Voto,≤100
195400400486017,Antena San Luis,Antena San Luis S de RL de CV,≤100
264773293005,Marko Cortés,Marko Cortés,≤100
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,≤100
107479518820795,Corazón Guinda,corazonguinda.com,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
624384451096423,Capital Tabasco,Capital Tabasco,≤100
107511518695730,Fuera prianistas de la CDMX,Fuera prianistas de la CDMX,≤100
100753679061274,Diputados Federales Morena Chihuahua,Josue Daniel Aguirre Aguirre,≤100
110039430775865,Apoyo Nacional en el Gobierno Mexicano,Angel Vladimir Cob Cabañas,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
107987827999009,Beneficios en México Independiente,Cinthia Abigil Torres Medina,≤100
260917781270103,El Edén MX,EL EDEN MX,≤100
110552178493339,TcoNoticias,TCO Noticias,≤100
109752078573994,Transformando México,Transformando a México,≤100
279469625434543,Paco Cienfuegos,Paco Cienfuegos,≤100
103290404864989,Beneficios Nacionales de Gobierno,Cinthia Abigil Torres Medina,≤100
583723315168183,El Jaguar,La Agencia de la ONU para los Refugiados (ACNUR) México,≤100
2818718441534332,Es de política mexicana,Es de Política Mexicana,≤100
1424057367811413,Ipas México,"otromexico, sc",≤100
107987827999009,Beneficios en México Independiente,Edith Martinez Orta,≤100
400826360641681,Global Noticias,Tresa Publicidad,≤100
105624182802445,NMás,Martha Lucia Simone Ramirez,≤100
114024430364416,YoXmx,Yoxmex,≤100
100799759403636,Pidgak,These ads ran without a disclaimer,≤100
109228437096500,Gabriel García Hernández,Gabriel García Hernandez,≤100
1906429816285166,Género y Política PRD Tv web,Canek Ortega Cano,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
660181064597929,Sr. Político,srpolitico.com,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
196705420663884,Código Magenta,Código Magenta,≤100
103619185739831,Organización Nacional de Apoyos y Ayudas en el Gobierno,Maria Virginia Martinez Aguilar,≤100
190085328448680,Colectivo Informativo,Tresa Publicidad,≤100
1515259965437204,Marina Del Pilar,Marina Del Pilar,≤100
107494537500293,Informativo Viral,Tresa Publicidad,≤100
953657811446042,Conciencia Nacional por la Libertad Religiosa,Fundación en Promoción de la Familia y la Libertad AC,≤100
633007690102039,Gustavo de Hoyos Walther,Gustavo de Hoyos Walther,≤100
100431071908734,La-Lista,DCS MEDIA & COMMUNICATIONS,≤100
1545555582174942,TResearch,TResearch,≤100
257333027729841,Julieta Ramírez,Julieta Ramirez,≤100
2330030160374237,Balance 24,Balance 24,≤100
509821702820171,24 Horas Quintana Roo,24 Horas Quintana Roo,≤100
112193307898373,Electoralia Veracruz,José Ramón Rodriguez Romero,≤100
100483239526430,Con ella Sí avanzamos,conellasiavanzamos.com,≤100
109274195183155,La CDMX que soñamos,La CDMX que soñamos,≤100
104805888231365,Mexicano,"Editorial Kino, S.A. de C.V.",≤100
102482418239090,Asociación Mexicana de productores del Vestido,Reynaldo Escamilla Rodriguez,≤100
407868429421487,Juan Manuel Hernández Niebla,Juan Manuel Hernández Niebla,≤100
561348627320564,Rocío Abreu Artiñano,Rocío Abreu Artiñano,≤100
164183347562623,Denuncia México,euthenics,≤100
171494803269262,Noticias México,euthenics,≤100
281188282215551,José Medina Mora Icaza,José Medina Mora Icaza,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
107509487815279,Dedogmasyrenuncias,DE DOGMAS Y RENUNCIAS,≤100
159970704486664,Focos Mx,"Equidad de Género, Ciudadanía, Trabajo y Familia",≤100
108742671346499,El MP Digital,Antonio Jair Diaz Calderon,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
245495562137150,Mitofsky,Roy Campos,≤100
536886746673043,Jóvenes MX,Yoxmex,≤100
265938437673601,Yo Soy Mi Planeta,Yoxmex,≤100
103619185739831,Organización Nacional de Apoyos y Ayudas en el Gobierno,Marcela Narvaez Ramirez,≤100
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,≤100
122154061801959,Colectivo Mujeres Cabeza de Familia,Movimiento YoXMéxico,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
1340858692602003,Paul Arce,NetWorking,≤100
105758251882852,Daniel Barreda Pavón,EstretagiaCam,≤100
231205014943789,Desde abajo y con la gente,Desde abajo y con la gente,≤100
354326078079338,Campaigns and Elections Mexico,Mario Alberto Rivera Lagarreta,≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
100378571663638,Jezabel Delgado,Lourdes Jezabel Delgado Flores,≤100
881256821943743,Armando Ayala Robles,COMUNICACIÓN DIGITAL,≤100
543830382749706,Compromiso Social Mx,Compromiso Social Mx,≤100
251441461671918,Igualdad Animal México,Respeto e Igualdad Animal A.C.,≤100
657470677684846,Beatriz Mojica,Montserrat López López,≤100
104654145285377,José Miguel de la Cruz Lima,Jose Miguel De La Cruz Lima,≤100
592495347619799,Mi familia es primero,Yoxmex,≤100
277380886249639,ExxonMobil México,"ExxonMobil México, S. A. de C. V.",≤100
108596300484966,Aprende a Ahorrar,Aprende a ahorrar,≤100
108817217614253,Entelequia Mx,Saúl Betancourt Morales,≤100
105950984827623,Alianza Patriótica Por La 4T Baja California,COMINICACIÓN DIGITAL,≤100
105925314120759,Mario Bracamonte,Julián Reynoso Mazoy,≤100
105533795460071,Norte Monrealista,Norte Monrealista,≤100
409800789114458,Antonio Pelón Cervera,Macronews,≤100
332971193385026,Onudh Mexico,These ads ran without a disclaimer,≤100
101701991930418,UNIDEV,UNIDEV,≤100
233652128065243,Goberna México,Goberna,≤100
103447518678068,Juan Pablo Celis,4TMichoacán,≤100
502371129819863,El Estado,El Estado Mx,≤100
2067550853492267,Sanchez Salvatori Films,These ads ran without a disclaimer,≤100
208032075884221,Mario Mata Carrasco,Mario Mata Carrasco,≤100
915220875259528,Telokwento,TELOKWENTO,≤100
85818620950,Avon,These ads ran without a disclaimer,≤100
540795076057624,Enfoco.mx,Enfoco.mx,≤100
803041666459797,Enrique de la Madrid,Enrique de la Madrid,≤100
106763384981876,La Prensa Mx,Maria Elena Reyes Garcia,≤100
106379064650791,Edgar Hernandez Dañu,Edgar Hernandez Dañu,≤100
107539391652958,Estrella Rojas,Estrella Rojas,≤100
105848177845789,All Out en español,All Out,≤100
109867918319021,Noticias al día BC,Noticias al dia BC,≤100
235606900176440,Macronews,Macronews,≤100
106917395544366,Red Morena Digital,Fabian Ismael Torres Alvarez,≤100
105084060977192,Rosa María Hernández Espejo,Rosa Hernández Espejo,≤100
189444025115478,Mauricio Ramírez Konishi,Julio Cesar Moreira Dosantos,≤100
105702148235206,Pepe Braña,Jose Braña Mojica,≤100
226699804054458,Juan Carlos Barragán Vélez,Juan Carlos Barragan Velez,≤100
104194908706490,Preparatoria México SEP en línea,UNIDEV Universidad SC,≤100
104198335842437,Preparatoria SEP Virtual,UNIDEV Universidad SC,≤100
106521845216893,Preparatoria en línea México SEP,UNIDEV Universidad SC,≤100
349995665094283,Revolución TresPuntoCero,Revolución 3.0,≤100
149356031821584,Arena Pública,Arena Pública,≤100
101202725148632,Armando Zuñiga Salinas,GRUPO IPS,≤100
102251265948823,La 4T Coahuila con Ricardo Mejía,Politburó Digital,≤100
104257531651667,Matza Maranto Zepeda,Maritsa Concepcion Maranto Zepeda,≤100
1362899813848288,Cobertura 360 MX,Cobertura 360 MX,≤100
751269661657206,Bayer Crop Science México,Bayer de México S.A de C.V,≤100
1424057367811413,Ipas México,Jennifer Gonzalez Campos,≤100
219168613441556,Abogados México,Jose Miguel Ramirez Valenzuela,≤100
174229585991829,Periódico Libre en el Sur,Francisco Ortiz Pinchetti,≤100
923994957653139,Luisa Gutiérrez Ureña,Luisa Adriana Gutiérrez Ureña,≤100
805315316343488,Woodward Group,These ads ran without a disclaimer,≤100
116437828394342,Phiten Mexico,Phiten Mexico,≤100
1614410865470755,Columnas de México,Columnas de México,≤100
293707754465943,Toño Mejía,Redboxmex,≤100
109554947983964,Preparatoria en linea México,UNIDEV Universidad SC,≤100
357413301003224,Hagámoslo Bien,"Hagámoslo Bien por una Cultura de la Legalidad, A.C.",≤100
247091415478957,Lorena de la Garza Venecia,Lorena de la Garza Venecia,≤100
101212808784634,República 21,Rosa Eugenia Diaz Biones,≤100
241856122540609,Dr. Héctor Muñoz,Jesus Hector Muñoz Escobar,≤100
196493763808241,CEEY,CENTRO DE ESTUDIOS ESPINOSA YGLESIAS,≤100
102165251230435,Mi Veracruz,Armando Adan Morales Mares,≤100
411235336284306,Empresarios por la Cuarta Transformación,These ads ran without a disclaimer,≤100
106834998050352,Edgar Ocampo,Edgar Misael Ocampo Ayala,≤100
101740711752535,RUBRUM,Multipoll S.A. de C.V.,≤100
1522195418029530,Político MX,Político MX,≤100
125051000863077,El Punto Sobre La i,El Punto Sobre la i,≤100
108099371628440,Diputada  Edi M. Soriano Barrera,Edi Margarita Soriano,≤100
519051388241845,Fundación FEMSA,Fundación FEMSA,≤100
110239881352852,Preparatoria en casa unidev,UNIDEV Universidad SC,≤100
101030746181560,Preparatoria en línea SEP,UNIDEV Universidad SC,≤100
105462911936981,Laura Esquivel,HUMAN TARGET,≤100
992816694189783,José Alam Chávez Jacobo,Jose Alam Chavez Jacobo,≤100
1597568910526465,Centro Mexicano Derecho Ambiental - CEMDA,Centro Mexicano Derecho Ambiental - CEMDA,≤100
108545658548440,Frente Informativo,Frente Informativo S.A. de C.V.,≤100
148709191834718,Alcaldes de México,Alcaldes de México,≤100
268579708326323,Georgina Solorio García,Georgina Solorio García,≤100
1327748667304965,Carlos Peña Ortiz,Carlos Peña Ortiz,≤100
101560982077028,En Puebla Noticias,En Puebla Noticias,≤100
582650362076920,César Ulloa G.,César Ulloa G.,≤100
107708095512204,"Abramos los ojos, con Marybel",Daniel Enrique Chimal Ojeda,≤100
288380955652,Eduardo Rivera Pérez,Erp Rivera,≤100
109717477968968,Los Asesores,Luis Miguel Carriedo Tellez,≤100
109728374729315,24 horas Yucatán,24 Horas Yucatán,≤100
848008481893903,Cruz Pérez Cuéllar,Cruz Pérez Cuéllar,≤100
481499309262962,Cuarta Transformación Tamaulipas,Cuarta Trasformación Tamaulipas,≤100
209756585798494,La Jornada Zacatecas,La Jornada Zacatecas,≤100
527089334352864,Diana Aguilar Ruelas,DigitalMX,≤100
100905166136342,Preparatoria SEP en línea,Unidev Uiversidad SC,≤100
103533465483263,Centro de Estudios y Capacitación Integral en Nutrición,Alfredo Esquivel Villeda,≤100
1564469533831418,Juan Manuel Unanue,Frida Melgarejo Rojas,≤100
107924793226971,Última trinchera,Roberto Enrique Galindo Dominguez,≤100
113316147663555,Preparatoria desde casa Unidev,UNIDEV Universidad SC,≤100
212833630159498,Daniel Vázquez,Daniel Vázquez García,≤100
