Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,50000
1428873024044736,المدن - almodon,المدن - almodon‎,45455
102023711572671,أساس ميديا -  Asas Media,asasmedia,33333
106197498149118,لبنان الكبير,Grand Lebanon,22727
1438703606372190,Elham Said Freiha,Elham Freiha,21212
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,13636
107698404702208,Alkalima,Alkalima Onlime,10606
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,7576
1744356319118477,هنا لبنان,هنا لبنان,6061
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,4545
101985661610385,Annahar Al Arabi,Annahar Al Arabi,4545
110470091436602,Ici Beyrouth,Ici beyrouth,4379
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,3030
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,2924
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,2258
697976397041986,Mohamad Taqi,These ads ran without a disclaimer,2063
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,1515
105319651353770,Jusur,Jusur Arabia,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
118246218258237,Transparency International Lebanon - No Corruption,Lebanese Transparency Association-No Corruption,1515
109112633772887,180post,180Post,1515
316496640057,7iber,These ads ran without a disclaimer,≤100
1411595955797971,محمد المكي,These ads ran without a disclaimer,≤100
606018839433507,Future for Advanced Research & Studies - FARAS,These ads ran without a disclaimer,≤100
60516116431,Člověk v tísni,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
219035737402,عربي - Al-Mashareq,These ads ran without a disclaimer,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
108103858747349,Mga Mensahe ng Islam,These ads ran without a disclaimer,≤100
104513475094700,مركز التحكيم العربي الدولي - Arab international arbitration center,These ads ran without a disclaimer,≤100
213000859039052,SANY Group,These ads ran without a disclaimer,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
2272107553117243,باب الشرق,These ads ran without a disclaimer,≤100
