Page ID,Page name,Disclaimer,Amount spent (PLN)
57544755889,Amnesty International Polska,Amnesty International Polska,224
178362315106,European Parliament,European Parliament,136
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,117
648495745485275,Adrian Witczak - radny Tomaszowa Mazowieckiego,Adrian Witczak,≤100
1683534065241470,OKO.press,OKO.press,≤100
108675458379147,Liczy się energia,Liczy się energia,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
102811109411234,Do:łącz,Dołącz,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
101510036210805,Centrum Interwencji Kryzysowej w Łodzi,Centrum Promocji i Rozwoju Inicjatyw Obywatelskich OPUS,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
50063176484,TVN24,TVN,≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
100600111478700,Nowa Energia Dla Łodzi,VEOLIA NOWA ENERGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
334031263082,Międzynarodowy Festiwal Sztuk Przyjemnych i Nieprzyjemnych,Teatr Powszechny w Łodzi,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,≤100
288949918697908,Łódzkie.pl,Województwo Łódzkie,≤100
121102631915453,Marcin Bugajski,Marcin Bugajski,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
391098174296294,Super Express,se.pl,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,≤100
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,≤100
173086948664,Infor.pl,Infor.pl,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
405326618416,Parlament Europejski - Biuro w Polsce,Parlament Europejski - Biuro w Polsce,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,≤100
305401181544,UNICEF Poland,UNICEF Polska,≤100
307132666893918,Fundacja Głosuj na Kobietę,Głosuj na Prawa Kobiet,≤100
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100
561109754080680,Związek Miast Polskich,Związek Miast Polskich,≤100
1468635720112377,Bogusław Wontor,Bogusław Tadeusz Wontor,≤100
32104614789,Greenpeace Polska,Greenpeace Polska,≤100
1309058125844574,Rząd Dla Łodzi,Sławomir Pietrzak,≤100
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,≤100
108006762199271,Renta Wdowia,Renta Wdowia,≤100
366137070247183,EZG24.net - lokalny portal informacyjny,Adam Piotr Olejniczak,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
101231981264335,Arkadiusz Iwaniak Poseł na Sejm RP,Biuro Poselskie Arkadiusza Iwaniak,≤100
101185701666967,Stop Milczeniu - stop pedofilii w kościele,Stop Milczeniu,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
104150384978057,Elżbieta Żuraw,Elżbieta Małgorzata Żuraw,≤100
111536078074010,Strefa Logopedy,Wiedza i Praktyka,≤100
133482470024453,Newsweek Polska,Newsweek Polska,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
110087442029702,Baltic Pipe,These ads ran without a disclaimer,≤100
10150116077700370,Fundacja Rodzić po Ludzku,Fundacja Rodzić po Ludzku,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
