Page ID,Page name,Disclaimer,Amount spent (BOB)
110812991225129,Secretaría de Salud y Desarrollo Humano,Servicio Departamental de Salud,344
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
109205687129678,moronerik,These ads ran without a disclaimer,≤100
102674511293040,Manfred Reyes Villa,Manfred Reyes Villa,≤100
320503974822994,EAE - Escuela de Abogados del Estado,EAE - Escuela de Abogados del Estado,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
100347469231384,Casa Grande Del Pueblo,These ads ran without a disclaimer,≤100
102351595022048,Carlos Montaño Alcalde,Carlos Montaño Alcalde,≤100
1428408544046887,Flacso Uruguay,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
552790635089157,The Secular Community,These ads ran without a disclaimer,≤100
349791962189803,The Bridesblush Social,These ads ran without a disclaimer,≤100
146227348758026,Viendo Es La Cosa,Viendo Es La Cosa,≤100
1834313933459789,BBC StoryWorks,These ads ran without a disclaimer,≤100
