Page ID,Page name,Disclaimer,Amount spent (PYG)
102266292553995,Sucia Política,Diego Ricardo Ramírez,30444
1510805942583059,Norma Zarate de Monges,Norma Zarate,24948
325540631525675,En La Tecla,En la Tecla,19767
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,18755
1468570519872644,Santiago Peña,PRANA SA,14679
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,7131
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,4300
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,3737
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,2132
517426394969535,Ricardo Canese,Ricardo Canese,2053
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,1688
241512319274531,Sixto Pereira,Sixto Pereira,1565
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,1462
1151984808290856,Hugo Portillo,Hugo Portillo,1198
110665567053224,DimartinoIntendente,Jorge Dimartino,1071
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,843
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,696
101557432041474,Levi Leguizamón,Levi Leguizamón,694
125249971414945,Hugo Meza,Hugo Joel Meza,633
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,441
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,423
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,423
102940895895901,Victor Herreros Gimenez,Victor Herreros,386
1365651890238610,Soberanía Paraguay,Prensa_Py,335
110258800564741,Ing. Luis Riveros,Luis Riveros,306
802326039966661,Paraguayo Cubas Colomés,These ads ran without a disclaimer,279
170330755094107,Marcelo Ramirez,Marcelo Ramirez,194
107706177740738,Periodismo 29,Periodismo 29,185
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,164
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,150
181461032397199,Billy Vaesken,Billy Vaesken,126
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,≤100
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,≤100
725834240910220,Noticiero Paraguay,Noticiero Paraguay,≤100
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
109554841853881,Bernardo Barrios,Bernardo Barrios Samudio,≤100
292129440851133,CropLife Latin America,These ads ran without a disclaimer,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
