Page ID,Page name,Disclaimer,Amount spent (JPY)
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,2063
1904070096535109,スマート選挙,株式会社センキョ,1212
105501048207281,Trường Học Lái Xe Người Việt,These ads ran without a disclaimer,295
106309682126339,メタバリアプレミアム通信／富士フイルム,These ads ran without a disclaimer,286
109669301599582,ビーハック（日中サービス支援型障がい者グループホームfc募集）,These ads ran without a disclaimer,200
475681929154100,国連UNHCR協会,国連UNHCR協会,185
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,≤100
208661552479830,日本財団,Shigeru Fujita,≤100
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,≤100
215013205228698,SBI 証券,These ads ran without a disclaimer,≤100
1506886592968697,WHITE CROSS,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
115247946520017,電波オークションを実現する会,Mitsumasa Kato,≤100
1407941346087379,自民党遊説局,自民党遊説局,≤100
108840510697429,LINE ポケットマネー,These ads ran without a disclaimer,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
113105010871734,Star_man,These ads ran without a disclaimer,≤100
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
105113684736305,StreamsGallery,These ads ran without a disclaimer,≤100
101782419564623,Carlos Paulo B.,These ads ran without a disclaimer,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
