Page ID,Page name,Disclaimer,Amount spent (THB)
103742482695590,เจมส์ สรรเพ็ชญ ศรีสวัสดิ์ - James Sanphet Srisawat,เกริกกฤษดา ทองแก้วสวัสดิ์,6670
101673076131930,พรรคเปลี่ยน,พรรคเปลี่ยน,4937
357567608297722,ดร.สฤษฏ์พงษ์ เกี่ยวข้อง,ดร.สฤษฏ์พงษ์ เกี่ยวข้อง,1264
106439615083259,ธนวัช ภูเก้าล้วน  เคี่ยงกระบี่,ธนวัช ภูเก้าล้วน  เคี่ยงกระบี่,942
112667281187463,ถิรเดช ตั้งมั่นก่อกิจ สจ.ม้อ,ถิรเดช ตั้งมั่นก่อกิจ สจ.ม้อ,915
1423854681069294,สาคร เกี่ยวข้อง,สาคร เกี่ยวข้อง,769
100165239168253,โกหนึ่ง กิตติ กิตติธรกุล,โกหนึ่ง กิตติ กิตติธรกุล,414
283908908680102,พรรคพลังธรรมใหม่,พรรคพลังธรรมใหม่,142
112053217742165,สินิตย์ เลิศไกร,These ads ran without a disclaimer,131
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,116
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,≤100
111119268085115,อนงค์นาถ จ่าแก้ว,Chadapon Maksuwan,≤100
161651553861945,Amnesty International Thailand,Amnesty International Thailand,≤100
368356080442700,กำนันพงษ์ศักดิ์ จ่าแก้ว - คนรักสุราษฎร์,Chadapon Maksuwan,≤100
101315279413094,Rochell Strong,These ads ran without a disclaimer,≤100
224881284358214,ดร. พิมพ์รพี พันธ์ุวิชาติกุล,ดร. พิมพ์รพี พันธ์ุวิชาติกุล,≤100
109239188766815,ดร. วิทยา อินาลา พรรคไทยพร้อม,Klod Sawadputsra,≤100
102661302788490,กานต์ กฤตินี รุณแสง,วรรณชัย เรือนแก้ว,≤100
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,≤100
182657125936067,พรรคภูมิใจไทย,พรรคภูมิใจไทย,≤100
118563167838903,พรรคถิ่นกาขาวชาววิไล l Thinkakaochaovilai Party,Prawta Khongto,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
241115389300595,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,≤100
110199735129147,ทวี สุระบาล,ทวี สุระบาล,≤100
105782438913837,มีศักดิ์ ภักดีคง,มีศักดิ์ ภักดีคง,≤100
101636186123234,ไชยพล เดชตระกูล,ไชยพล เดชตระกูล,≤100
225483931284436,ณัฐวรันธร ทองคำ  - อาทิตย์ บางใหญ่รถยก,ยุทธวีร์ ทองคำ,≤100
183238185051108,อรรถวิชช์ สุวรรณภักดี,อรรถวิชช์ สุวรรณภักดี,≤100
215836908565280,ส.ส. ชินวรณ์ บุณยเกียรติ - Chinnaworn Boonyakiat,ส.ส. ชินวรณ์ บุณยเกียรติ - Chinnaworn Boonyakiat,≤100
258984171484737,นนท์ นนทิวรรธน์,วรรณชัย เรือนแก้ว,≤100
101831726085555,พรรครวมแผ่นดิน,พรรครวมแผ่นดิน,≤100
276537859877842,FC ผู้ใหญ่ตาน คนบ้านเรา,FC ผู้ใหญ่ตาน คนบ้านเรา,≤100
216196569814,Sanook - สนุกดอทคอม,Sanook - สนุกดอทคอม,≤100
115653434840464,พรรคประชาธิปัตย์ นาย ไพบูลย์ ศิริมา เบอร์ 7 จ.สุรินทร์ เขต 8,Pooky Kham-Oun,≤100
2046265545683549,เชียร์ลุง,เชียร์ลุง,≤100
104963151112166,การเมือง kanmuang.com,การเมือง kanmuang.com,≤100
107146294523649,พันธ์ศักดิ์ บุญแทน,พันธ์ศักดิ์ บุญแทน,≤100
112073738279329,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,≤100
2230596726985945,ฮาย ปวิศรัฐฐ์ ติยะไพรัช,บริษัท เวิร์ค 360 จำกัด,≤100
