Page ID,Page name,Disclaimer,Amount spent (DKK)
65929129383,Røde Kors,Røde Kors,1665
59143726810,Psykiatrifonden,Psykiatrifonden,1244
12787473132,Berlingske,Berlingske,762
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,674
399210657232918,PlanBørnefonden,PlanBørnefonden,597
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,573
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,573
167891603415958,Lederne,Lederne,565
72672361910,Børns Vilkår,Børns Vilkår,554
55365680705,Greenpeace Danmark,Greenpeace Danmark,489
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,281
178362315106,European Parliament,European Parliament,246
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,242
126543540781090,Ældre Sagen,Ældre Sagen,240
26458152911,SOS Børnebyerne,SOS Børnebyerne,231
133707013355759,Danner,Danner,203
102154048301476,Lederstof.dk,Lederne,189
304554445813,Videncentret Bolius,Bolius,189
33588644626,World Animal Protection Danmark,World Animal Protection Danmark,173
369336273158091,Land of Hope,Land of Hope,167
108041771950114,Danmarksdemokraterne,Danmarksdemokraterne,160
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,154
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,153
748887235210811,Obton Forvaltning A/S,Obton A/S,142
41459763029,Socialdemokratiet,Socialdemokratiet,126
63691965101,UNICEF Danmark,UNICEF Danmark,119
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,115
867877683280051,Weekendavisen,Weekendavisen,114
36664432940,Amnesty International Danmark,Amnesty International Danmark,114
246977185497434,Plastic Change,Plastic Change,113
529124290474705,Nikolaj Villumsen,Enhedslisten,103
287306323369,Børnecancerfonden,Børnecancerfonden,101
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,≤100
144965885963,Oxfam Danmark,Oxfam Danmark,≤100
17428770950,RÆSON,RÆSON,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
264009771074617,Niels Fuglsang,Niels Fuglsang,≤100
533374726861312,Kim Edberg Andersen,Nye Borgerlige,≤100
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,≤100
356520931077196,Europabevægelsen,Europabevægelsen,≤100
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,≤100
1684646181850363,TjekDet,TjekDet,≤100
808135809280401,historiskerejser.dk,Historiske Rejser ApS,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
154415494575789,IDA,IDA,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,≤100
183887801641951,Verdens Skove,Verdens Skove,≤100
