Page ID,Page name,Disclaimer,Amount spent (INR)
102861739422105,Kuldeep Rai Sharma,Policy Briefcase,625
123405501008524,Mercedes-Benz India,Mercedes-Benz India,≤100
30290552843,Greenpeace India,Greenpeace Environment Trust,≤100
109470364774303,Ellorum Nammudan,Ellorum Nammudan,≤100
104516512296314,Kartikeya Sharma,Kartikeya Sharma,≤100
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,≤100
404746486258732,Project Nanhi Kali,Project Nanhi Kali,≤100
1598548487048992,Basavaraj Bommai,Basavaraj Bommai,≤100
107334185444129,Charitism Global,Charitism Global,≤100
479998865355592,Aditya Birla Group,Aditya Birla Group,≤100
132689140088396,smilefoundation,smilefoundation,≤100
797927846899300,Flag Foundation of India,Flag Foundation of India,≤100
104736419210593,PACE INDIA,PACE - PET PACKAGING ASSOCIATION FOR CLEAN ENVIRONMENT,≤100
110861872278207,Asianet Suvarna News,Asianet Suvarna News,≤100
285029500623,CARE India,CARE India,≤100
411129449009589,K.C. Venugopal,K.C. Venugopal,≤100
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,≤100
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,≤100
103782051383159,School of Politics,School of Politics,≤100
358964791146343,TheMathCompany,TheMathCompany,≤100
2078242259060363,Kukufm,Mohana Saha,≤100
220803731286272,Panasonic India,Amit Chauhan,≤100
110012960710286,Dheeraj Muniraj,Sivaramakrishna Kolusu,≤100
119434281453609,ABB,Weber Shandwick,≤100
107395897271506,Kutumb,Swatantra Verma,≤100
1622408948038140,Bandhan Bank,These ads ran without a disclaimer,≤100
811330598995413,Jagadeesh Gudagunti,Kice Media,≤100
106461617679070,Meta,Facebook Inc.,≤100
103040206040226,Dr. B S Ajaikumar's Thought Leadership,Dr. B S Ajaikumar's Thought Leadership,≤100
122131984855152,Dr. Debraj Shome,Dr. Debraj Shome,≤100
165714096933078,Piyush Goyal,Piyush Goyal,≤100
100735178208398,Udyami India,Samadhan Samiti,≤100
491580774286451,Suryakanth Nagamarapalli,Vilas Vijay Kulkarni,≤100
138927162813391,Dailyhunt,Verse Innovation Pvt. Ltd.,≤100
524665794408050,CASA,Arushi Narchal,≤100
100328978216424,"Fight Pollution, Not Plastics",Nitesh Singh,≤100
333426070147135,Benny Kuriakose Associates,Benny Kuriakose Associates,≤100
100953371725973,Nalin Hooda,Nalin Hooda,≤100
295639383836442,Agewell Foundation,Aanchal Gupta,≤100
1571167366231304,Ramakant Bhargava,Saket Bhargava,≤100
111560924353656,Swetha Reddy,Rajendra Reddy Bhuvanagiri,≤100
113858681342028,Dr. Anjali Yadav,Shiv Charan,≤100
105671775473178,Jan Suraaj,Jan Suraaj,≤100
301902473766068,முதல்வன் OPS,முதல்வன் OPS,≤100
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,≤100
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,≤100
107501421446303,Ramalingappa,Ramalingappa Ramalingappa,≤100
168340283369722,Vaddepally Rajeshwar Rao,Vaddepally Rajeshwar Rao,≤100
1706371292942156,"Ministry of Development of North Eastern Region, Government of India","Ministry of Development of North Eastern Region, Government of India",≤100
118227367824577,Garuda Aerospace Pvt Ltd,Garuda Aerospace Pvt Ltd,≤100
364476590604680,Surya Samachar,Ajit Kumar,≤100
106473555746652,शिक्षित भारत शिक्षित PM,These ads ran without a disclaimer,≤100
406554676628011,Game On,Anant Bhardwaj,≤100
136186849766166,Lotus Herbals,These ads ran without a disclaimer,≤100
108505858773239,Madhya Pradesh Police,Madhya Pradesh Police,≤100
100998455540553,Satnam Singh Sandhu,Parveen Kumar,≤100
104633612411419,Dr Samir Kagalkar,Dr Samir Kagalkar,≤100
351865451936004,Fedbank Financial Services Ltd - Fedfina,These ads ran without a disclaimer,≤100
150727778825020,Mobius Foundation,Mobius Foundation,≤100
104028005324777,Kunwar Pradyuman Singh Lodhi,Aman Dubey,≤100
416727465046299,Ravi Bhadoria,Ravi Bhadoria,≤100
103567102688791,Aam Karobari,Kabir Singh Virk,≤100
455697974986681,Bangla Hunt,Bangla Hunt,≤100
1785302198354679,Dr. Somendra Tomar,Somendra Singh,≤100
120407291913297,Padmanabha Reddy,Padmanabha Reddy,≤100
105694514269834,North Eastern Region Community Resource Management Society,Shrinivas Ravichandran Nadar,≤100
101580342511196,Shekhar Yadav BJP,Neha Yadav,≤100
108246673955346,Shishir Dixit Sir Motivation,These ads ran without a disclaimer,≤100
105340265062346,newswithnavya,These ads ran without a disclaimer,≤100
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,≤100
102123079337554,International Society for Krishna Consciousness,ISKCON Delhi,≤100
1012334315631172,Anil Firojiya,Kapil Jain,≤100
918414611597115,Amar Prasad Reddy,Venkata Satish Chandu,≤100
105340111975765,Shrimant Patil,Shrimant Patil,≤100
276512419511205,Kathi Karthika,Policy Briefcase,≤100
100935642733964,Hindi Khabar Digital,The Narrative Builders,≤100
282198256011533,PM Narendra Swamy,PM Narendra Swamy,≤100
104525071773121,Climato Reformers,Shaurya Shreeansh Bakshi,≤100
587008988138630,Dinesh Desai,Pixatronix,≤100
1537738593135653,MP Renukacharya,MP Renukacharya,≤100
168545223213479,Omprakash Hudla,Pankaj Sharma,≤100
1335462983188401,Nabadal Banik,Nabadal Banik,≤100
1783001841927248,Nutan Odisha,Cloud & Loud Communications,≤100
313837766031848,Kuldeep Dhankar,Rahul Singh,≤100
414822692663213,Anurag Vishwanath Sharma,Yogesh Raikwar,≤100
1176347162398086,Guru Nanak Naam Leva,Guru Nanak Naam Leva,≤100
104071715577392,SK International Sainik School Retharedharan - Sangli,Sanket Vinodkumar Surana,≤100
1048136221903005,Neelima Katiyar,Vivek Kumar Singh,≤100
21169267101,Give,Give,≤100
1644165492504830,Ramoji Gowda,Ramoji Gowda,≤100
104310315848128,సంగతి,These ads ran without a disclaimer,≤100
695738973874352,Dr. Sumer Singh Solanki,Sumer Singh Solanki,≤100
213194026080667,Vishnu Khatri,Vishnu Khatri,≤100
110115671863420,Kacche Din,Kacche Din,≤100
112326528253527,Apex Online Solution,Ajay Tiwari,≤100
294583687875244,MLA PahadSingh Kannoje,ANUBHAV JAIN1,≤100
648392601873373,Ashok Chandna,Mukesh Kumar Yadav,≤100
1559470284286071,M.K.Somashekar,Pranusha Mysore Somashekar,≤100
1598548487048992,Basavaraj Bommai,Adarsh Pandey,≤100
113819783860759,Dinesh Khatik,Harish Sahrawat,≤100
685881558130468,Kamal Nath,Abhay Tiwari,≤100
103100085360996,Madho Singh Udat,Akash Singh,≤100
104088772109615,Ashok Kumar Jaiswal BJP,Deepak Mishra,≤100
110132160741768,Polstrat,Polstrat Communication,≤100
1675237799375590,Chandra Mohan Patowary,Jitendra Newatia,≤100
110132160741768,Polstrat,These ads ran without a disclaimer,≤100
108689704852720,Mahalakshmi Sreenivas,Mahalakshmi Sreenivasulu,≤100
486329718235769,सत्यदेव जनसेवा ट्रस्ट,These ads ran without a disclaimer,≤100
253298788099181,Banda Chandra Reddy,Chandra Reddy Banda,≤100
241940555912671,Chandigarh University,Chandigarh University,≤100
878507758895759,Narendra Kumar,Aatmnirbhar Sena,≤100
216506801885954,Pankaj Chaudhary,Yash Bagh,≤100
162115051234970,Dharmendra Singh Lodhi mla,Dharmendra Singh Lodhi,≤100
