Page ID,Page name,Disclaimer,Amount spent (NOK)
135843375926,UNICEF Norge,UNICEF Norge,319
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,161
236289346497856,Helsedirektoratet – Helsa di,Helsedirektoratet,≤100
728518604216173,HELT MED,Stiftelsen HELT MED,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,≤100
20468812735,LO,LO,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
171408368520,Norad,Norad,≤100
178151959629,Europabevegelsen,Europabevegelsen i Norge,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
58345093445,Natur og Ungdom,Natur og Ungdom,≤100
21967399403,Cappelen Damm,Cappelen Damm,≤100
1241838412569626,Novartis Norge,Novartis Norge AS,≤100
102634568255494,Klimavenner for Kjernekraft,Klimavenner for Kjernekraft,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
1521171171481259,Boktips,Cappelen Damm,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
10254410675,Venstre,Venstre,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
83499305740,Tekna – Teknisk-naturvitenskapelig forening,These ads ran without a disclaimer,≤100
329095637110085,FRANTZ AS,Frantz as,≤100
83499305740,Tekna – Teknisk-naturvitenskapelig forening,Tekna,≤100
109820865749775,Betong Norge - Betongelementforeningen,John E Reiersen,≤100
103416468959918,UkrainasFrihetshjelp.no,Kristen Tinius Torp,≤100
572167033209411,Meløy Venstre,Cecilie Hegge,≤100
102437441304665,Vestland INP,Torvald Håvardstun,≤100
100168202468850,Ordfører Siri Martinsen,Fredrikstad Arbeiderparti,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
148692835218460,Språkrådet (NO),Språkrådet,≤100
1436656116642646,Threadheads,These ads ran without a disclaimer,≤100
100690022290478,Ada Divine Awakening Festival,These ads ran without a disclaimer,≤100
