Page ID,Page name,Disclaimer,Amount spent (BRL)
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,1516
334514343302606,Governo do Estado do Rio Grande do Norte,PUZZLE ADS,954
165500080198037,Direitos Humanos e Cidadania,"Ministério da Mulher, da Família e dos Direitos Humanos",371
104625758942119,Siga Antenado,Siga Antenado,351
301774903545521,Brasil Paralelo,Brasil Paralelo,136
465235726843103,Ambev,Ambev,133
151189004972368,Panasonic Brasil,Panasonic Brasil,101
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
225122704193171,Efraim Filho,Efraim Filho,≤100
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,≤100
1463458067229810,Dra. Zenaide,Zenaide Maia Calado Pereira Dos Santos,≤100
114073857079208,Dr. Kerginaldo,Kerginaldo Jacome da Costa,≤100
333720355130,Petrobras,Petrobras,≤100
286861344662855,Stella Artois,Ambev,≤100
258088921369,TOTVS,TOTVS,≤100
135611223190336,ClimaInfo,These ads ran without a disclaimer,≤100
541089776080092,Sanofi Brasil,Thaina Souza De Campos,≤100
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
220898724599599,Ação da Cidadania,Ação da Cidadania,≤100
147078478648452,DFB Festival,DFB Festival,≤100
110190561574954,Inst. Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
2544666325578449,Eleja.se,Eleja.se,≤100
590571851118552,Isolda,MARIA ISOLDA DANTAS DE MOURA,≤100
109109610803813,MeuPreparatório,These ads ran without a disclaimer,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
116653231325394,Canal do Parceiro Moura Dubeux,These ads ran without a disclaimer,≤100
135611223190336,ClimaInfo,Instituto ClimaInfo,≤100
1024840290996769,Lucas Pimenta,Lucas Pimenta,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
364042537032048,Paulo Paim,Paulo Renato Paim,≤100
287976424552426,Instituto Ecofuturo,Instituto Ecofuturo,≤100
170773429643671,"Rádio Alvorada FM 94,9",Rádio Alvorada,≤100
139007399495933,Fundação SOS Mata Atlântica,FUNDACAO S.O.S. PRO-MATA ATLANTICA,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,≤100
102214764600761,Conselho Federal dos Representantes Comerciais,Conselho Federal dos Representantes Comerciais,≤100
292709121434841,Rossane Patriota,Dioclecio Neto,≤100
111557134983677,Elaine Almeida,These ads ran without a disclaimer,≤100
554540954593203,Raízen,These ads ran without a disclaimer,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",≤100
111241944518289,Cristãos na Política,Instituto Dankemo,≤100
789893787816501,Themas Cursos,Themas - Inteligência Jurídica,≤100
168865359819628,NOVO 30,Partido Novo,≤100
126491270729748,Childhood Brasil,Childhood Brasil,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
110626955253340,Dr Evangelista Torquato,Dr Evangelista Torquato,≤100
104245499359063,Priscilla Consultora,These ads ran without a disclaimer,≤100
105824999148858,Camila Melo,Dioclecio Neto,≤100
106168771144813,Ibitu Energia,Ibitu Energia,≤100
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,≤100
425215080864180,Pfizer Brasil,These ads ran without a disclaimer,≤100
106258175822724,Chegou Notícia,These ads ran without a disclaimer,≤100
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,≤100
105168861876173,Estratégia Engenharias,ESTRATEGIA CONCURSOS SA,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
1703010579956133,Eleições 2024 - Cursos Online,Curso Eleitoral,≤100
