Page ID,Page name,Disclaimer,Amount spent (THB)
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,≤100
161651553861945,Amnesty International Thailand,Amnesty International Thailand,≤100
101504656149099,Peace Sasipatra  - พีซ ศศิร์ภัทรา,Peace Sasipatra  - พีซ ศศิร์ภัทรา,≤100
546416699215073,ห้องสื่อครูคอม,Krisada Khamma,≤100
266172157730,คนค้นฅน,คนค้นฅน,≤100
105125715202609,ส.ส.ไผ่ ลิกค์,ส.ส.ไผ่ ลิกค์,≤100
104427797605274,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,พี่ต่อ ดร.เฉลิมชัย ศรีอ่อน “คำไหน-คำนั้น”,≤100
111300838038838,ร้อย รักษ์ โลก,These ads ran without a disclaimer,≤100
114187871620305,ကိုစည်,These ads ran without a disclaimer,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
513741371997112,Amarin TV,อมรินทร์ เทเลวิชั่น,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
107049011690241,น้ำมันมะพร้าวสกัดเย็น-เพจหลัก 0873470055,These ads ran without a disclaimer,≤100
110767262038153,สิ้นค้าพรรคก้าวไกล,These ads ran without a disclaimer,≤100
103140649041226,Richa Shop : หุ่นดี มีเก็บปลายทาง,These ads ran without a disclaimer,≤100
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,≤100
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,≤100
101831726085555,พรรครวมแผ่นดิน,พรรครวมแผ่นดิน,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
108162078413935,capitalread.co,capitalread.co,≤100
101903785231136,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,Thanachit Phraemuang,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,≤100
109316932096944,ดร.พร้อมพงศ์ นพฤทธิ์ - Dr.Prompong Nopparit,Prompong Nopparit,≤100
152665702176493,Ringsideการเมือง,Ringsideการเมือง,≤100
1519792571651641,The NEXT Real,These ads ran without a disclaimer,≤100
372491272866498,Otpthailand,Otpthailand,≤100
1608117742764845,Trip กะ Dolls,These ads ran without a disclaimer,≤100
174674890018644,นายเดชอิศม์ ขาวทอง นายกชาย,Phetai Sretrairat,≤100
100761582502948,จารุพล เรืองสุวรรณ - อาจารย์จา,Charupol Ruangsuwan,≤100
114914794432449,กฎหมายใช้สอบราชการ by Æ+,กฎหมายใช้สอบราชการ by Æ+,≤100
100116198593167,Day shop,These ads ran without a disclaimer,≤100
105711950893323,The Modernist,บริษัท โอพีเนียน มีเดีย จำกัด,≤100
447901588975127,วัดอุภัยภาติการาม  หลวงพ่อโต ซำปอกง,These ads ran without a disclaimer,≤100
102262341944500,ตกผลึก Books : ความรู้ท่วมหัว เอาตัวให้รอด,These ads ran without a disclaimer,≤100
116571828123212,เรื่องเหล้าต้องสังเวียน,These ads ran without a disclaimer,≤100
488777694841088,เสื้อยืดวินเทจ  Byฐานิตา,These ads ran without a disclaimer,≤100
113128707487279,บารมี สิ่งศักดิ์สิทธิ์ 88,These ads ran without a disclaimer,≤100
103572698732472,กาแฟยอดรัก โกโก้ยอดรัก เพจบริษัท ของแท้ 100% ส่งฟรีปลายทาง 0807949553,These ads ran without a disclaimer,≤100
494189467277672,Agenda,บริษัท ดิ อาเจนด้า จำกัด,≤100
101572221895345,Moon cargo,These ads ran without a disclaimer,≤100
102088421338102,ศรัทธา สภามหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร 63',These ads ran without a disclaimer,≤100
105129035913004,ကိုရဲနောင်း,These ads ran without a disclaimer,≤100
