Page ID,Page name,Disclaimer,Amount spent (THB)
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,≤100
104427797605274,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,≤100
230516873660802,ช่อง8,These ads ran without a disclaimer,≤100
137188693021815,สืบจากข่าว,สืบจากข่าว,≤100
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,≤100
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,≤100
241115389300595,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,≤100
103986582301984,เนื้อ นา บุญ,Phrathanakrit Upachai,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
1873088482915413,Crystal Drinking Water,These ads ran without a disclaimer,≤100
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,≤100
102530815945359,ชูชีพ ตรีโภคา,Areeya Namdokmai,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
161651553861945,Amnesty International Thailand,Amnesty International Thailand,≤100
101178062238439,ณณัฏฐ์ หงษ์ชูเวช กิ๊ก,ณณัฏฐ์ หงษ์ชูเวช กิ๊ก,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
103093255305223,Be Worth Shop,Sureerat Mankannan,≤100
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
100240152175449,ป้าโส FC by Tacina,Dunyawat  Bamrungchan,≤100
183238185051108,อรรถวิชช์ สุวรรณภักดี,อรรถวิชช์ สุวรรณภักดี,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
105597688839784,เครื่องมือช่างไม้ เครื่องมือช่างไฟฟ้า เครื่องมือช่างยนต์ V.1,Surin Phothiphoksampan,≤100
1635406246730420,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,วรงค์ เดชกิจวิกรม - Warong Dechgitvigrom,≤100
104571979194914,ปานทิพย์  พิมพ์พิชชา  ชัยศุภกิจเจริญ,These ads ran without a disclaimer,≤100
494189467277672,Agenda,บริษัท ดิ อาเจนด้า จำกัด,≤100
613689015307999,ส.ส.แมน ฉัตรพันธ์ เดชกิจสุนทร,ส.ส.แมน ฉัตรพันธ์ เดชกิจสุนทร,≤100
108508377637861,มุ้งจีบพระราม2 โรงงานผลิตมุ้งจีบ มุ้งลวด เหล็ดดัดทุกชนิด,กุหลาบ บัวสด,≤100
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,≤100
112706641077875,สจ.ดนุภัทร์ เชียงชุม,สจ.ดนุภัทร์ เชียงชุม,≤100
100545119426784,พีระพันธุ์ FC,Bunsong Rodyo,≤100
172057439546202,พันโท สินธพ แก้วพิจิตร (เสธ.แก้ว),พันโท สินธพ แก้วพิจิตร (เสธ.แก้ว),≤100
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,These ads ran without a disclaimer,≤100
106561034744198,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,≤100
104114362131437,ซื้อขายที่ดินแปลงเล็ก by อ้อน สังหาค้าที่ดิน,These ads ran without a disclaimer,≤100
622674297897819,Screenshirt2020,Screenshirt2020,≤100
277320192288594,โอม จิรชาติ,โอม จิรชาติ,≤100
832384766803831,แก้วเสียงธรรม,These ads ran without a disclaimer,≤100
103389011673103,ปก,These ads ran without a disclaimer,≤100
106013405453487,"""นายกโต้ง"" นายนพพร อุสิทธิ์ นายก อบจ.ชุมพร","""นายกโต้ง"" นายนพพร อุสิทธิ์ นายก อบจ.ชุมพร",≤100
507639972947206,ซื้อ-ขาย-ประมูลหนังสือเก่า หนังสือมือ 2 ทุกประเภท,These ads ran without a disclaimer,≤100
110144991464196,กรอบลอยไวนิล แคนวาส บอร์ดไดคัท 99 บาท มีเก็บปลายทาง,Sakawtip Utha,≤100
100298682713615,เสื้อวินเทจ ลายมัน ผ้าดำ,เสื้อวินเทจ ลายมัน ผ้าดำ,≤100
2263098807292933,ทนายศฤงคาร  ข่ายสุวรรณ์,Saringkan Khaisuwon,≤100
537131996356978,MyLearnVille ติวอังกฤษออนไลน์,These ads ran without a disclaimer,≤100
