Page ID,Page name,Disclaimer,Amount spent (AED)
113485395054956,Scene Development,These ads ran without a disclaimer,≤100
102284672714092,Big Smile Coffee Dubai,These ads ran without a disclaimer,≤100
1143438032410831,الشارقة للأخبار Sharjah News,These ads ran without a disclaimer,≤100
110177867131162,Ajman Houses,These ads ran without a disclaimer,≤100
329703193817416,Gulf Business,These ads ran without a disclaimer,≤100
102948192712451,چئیرمین ٹاون دھیرکوٹ آزادکشمیر,These ads ran without a disclaimer,≤100
1367204950073772,محمد البلوشي,These ads ran without a disclaimer,≤100
109953788798467,ghassanhajjaj,These ads ran without a disclaimer,≤100
302414703230274,Dr. MH. Jawahirullah,These ads ran without a disclaimer,≤100
435202666645563,PDP Kunnathoor Niyojakamandalam,These ads ran without a disclaimer,≤100
102389959254780,Startup Dubai,These ads ran without a disclaimer,≤100
138457552871898,Live Aqua Beach Resort Cancun,These ads ran without a disclaimer,≤100
136855919703691,SCHOTT CERAN,These ads ran without a disclaimer,≤100
102953441994382,Your Ruling Planet - Lifestyle,These ads ran without a disclaimer,≤100
150793518281117,Covestro,These ads ran without a disclaimer,≤100
117197878056860,drsangitareddy,These ads ran without a disclaimer,≤100
109786727476980,Invest Qatar,These ads ran without a disclaimer,≤100
110891261067975,Uluslararası Doğu Türkistan Sivil Toplum Kuruluşları Birliği,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
103766278329346,fatinharamos,These ads ran without a disclaimer,≤100
110819715095273,english.oxana.ash,These ads ran without a disclaimer,≤100
108999585248585,The Hippo Hangout,These ads ran without a disclaimer,≤100
109043764255772,a_alsammarraie,These ads ran without a disclaimer,≤100
109694697539764,Aeroclass,These ads ran without a disclaimer,≤100
316496640057,7iber,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
