Page ID,Page name,Disclaimer,Amount spent (LBP)
110436471982277,Assaha.square,Assaha.square,134328
394633411339696,fiftyfiftylb,FiftyFiftylb,76418
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,59701
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,44776
1428873024044736,المدن - almodon,المدن - almodon‎,29851
1744356319118477,هنا لبنان,هنا لبنان,29851
236763870334042,Lebanese Daily,Lebanese Daily,14925
112056958469490,SPI Lebanon,SPI Lebanon,14925
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich,14925
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,14925
768168093235674,Janoubia جنوبية,Janoubia News,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
1438703606372190,Elham Said Freiha,Elham Freiha,14925
108728968627122,Beirut24.org,Beirut24.org,14925
128417954019381,Al-Moltaka,Melhem Boustany,14925
105319651353770,Jusur,Jusur,14925
1943538325932547,Sharks Creators,Sharks Creators SARL,5970
204309706385271,Maharatnews,Maharat Foundation,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
102023711572671,أساس ميديا -  Asas Media,These ads ran without a disclaimer,≤100
108271242164727,مجلة المجتمع,These ads ran without a disclaimer,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
344500588997099,Ezzaldeen Photography,Ezzaldeen Photography,≤100
112416568138364,Al Mashhad المشهد,These ads ran without a disclaimer,≤100
102498564631055,Asharq News الشرق للأخبار,These ads ran without a disclaimer,≤100
121129357949826,Saida Online,Saida Online,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
