Page ID,Page name,Disclaimer,Amount spent (CAD)
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,969
213671857639,BCGEU,BC General Employees' Union,478
195608229977,BC NDP,BC NDP,457
453724058039992,viaSport British Columbia,viaSport British Columbia,427
6319213302,Heart & Stroke,Heart & Stroke,305
110905578614041,Drax Group Canada,Drax Group Canada,302
136570420789,Homebuilders Association Vancouver - HAVAN,Homebuilders Association Vancouver,270
203485052997041,Hospital Employees' Union,Hospital Employees' Union,259
104386908631938,Pathways Alliance,Pathways Alliance,230
183641558321110,Victoria Women's Transition House,Victoria Women's Transition House,205
232428989879,Maybelline New York,Maybelline New York,194
118040041222760,Juan Luis Garrido,Juan Luis Garrido,189
27234020592,UNICEF Canada,UNICEF Canada,178
303473312998028,FedEx,FedEx,174
48799305725,AIDS Vancouver,AIDS Vancouver,164
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,158
9333642607,TELUS,TELUS,139
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,122
103912195154922,CiviX West Vancouver,CIVIX WEST VANCOUVER ELECTOR SOCIETY,121
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,114
274877362536876,CUPE BC,CUPE BC,108
14742445214,BC Green Party,BC Green Party,106
115835521825983,UNHCR Canada,UNHCR Canada,104
401547160292351,Eric Woodward,Eric Andrew James Woodward,101
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
256967407720183,LEO,Léger,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,≤100
317745134921535,Canadian Home Builders' Association South Okanagan,Canadian Home Builders' Association South Okanagan,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
103223222015913,Nowly,nowly,≤100
823970554364200,Ancient Forest Alliance,Ancient Forest Alliance,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
135150073228437,Island Health,Island Health,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
259187344111223,Coastal First Nations,Coastal First Nations,≤100
114943114838621,Fuel Forward,Canadian Fuels Association,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
