Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,462
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,168
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,143
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,125
112830251033781,Tiger,GRUPO HEINEKEN,120
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
100148085814229,Concursos e Processos Seletivos Brasil,IBFC - Instituto Brasileiro de Formação e Capacitação,≤100
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,≤100
105527742878890,Prefeitura do Recife,Prefeitura do Recife,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
113165042099382,Brasil 61,Brasil 61,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
106869981440689,Brasil Certo,BRASIL CERTO,≤100
103920308461143,Observatório Social do Petróleo,Cajuína Produções e Mídia Digital,≤100
1463458067229810,Zenaide Senadora,Zenaide Maia Calado Pereira Dos Santos,≤100
109089705341701,rreis,These ads ran without a disclaimer,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
107809564197704,Cetur - Conselho Empresarial de Turismo da CNC,"CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
104738421003389,InvestNews BR,Easynvest,≤100
201878973201295,Republicanos10,Republicanos10,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
231713017295704,Vereador Luciano Nascimento,Luciano Nacimento,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
113005112093720,Aldo Solar,Aldo Solar,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
333720355130,Petrobras,Petrobras,≤100
947900262029554,PETRONAS Syntium,These ads ran without a disclaimer,≤100
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
110113004198279,Omar Nogueira,These ads ran without a disclaimer,≤100
1330553853730532,Davi Mateus,These ads ran without a disclaimer,≤100
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
258088921369,TOTVS,TOTVS,≤100
109854147455642,2W Energia,These ads ran without a disclaimer,≤100
106525678463910,União Brasil 44,UNIÃO BRASIL,≤100
100958279167471,Dreame for DL3,These ads ran without a disclaimer,≤100
182498978485822,Vitrine Filmes,Vitrine Filmes,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
132804480113814,PwC Brasil,PwC Brasil,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",≤100
239624862864871,Relatório Reservado,Hush Comunicação,≤100
