Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,73661
1438703606372190,Elham Said Freiha,Elham Said Freiha,60150
310630374428,Neemat Frem,Neemat Frem,30075
102023711572671,أساس ميديا -  Asas Media,Asas Media,30075
108728968627122,Beirut24.org,Beirut24.org,15038
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich - صفاء درويش,15038
394633411339696,fiftyfiftylb,FiftyFiftylb,15038
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,15038
107698404702208,Alkalima,Alkalima Onlime,≤100
129660230432028,Dr. Toufic Hindi,Dr. Toufic Hindi,≤100
127757937250301,German Information Centre Arab World - المركز الألماني للإعلام,These ads ran without a disclaimer,≤100
417957431563766,NAHNOO,These ads ran without a disclaimer,≤100
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
105896369938025,نفسانيون,These ads ran without a disclaimer,≤100
102843667817596,Mohamad Karam Jardali محمد كرم الجردلي,Mohamad Karam Jardali محمد كرم الجردلي,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,Roland Mokheiber - رولان مخيبر,≤100
104303579154311,The Badil البديل,The Badil البديل,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
109112633772887,180post,180Post,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
