Page ID,Page name,Disclaimer,Amount spent (GBP)
216441838710642,Women's Aid Federation Northern Ireland,Women’s Aid Federation Northern Ireland,901
138007436233900,Public Health Agency,Public Health Agency,269
311627208673,WWF UK,WWF UK,191
7715002593,UNICEF UK,Unicef UK,118
9250349228,Greenpeace UK,Greenpeace,113
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
97708339756,Action for Children,Action for Children,≤100
722939897742608,The Co-operative Bank,The Co-operative Bank,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
353224381469808,ifaw,IFAW,≤100
158077247591710,Refuge,Refuge,≤100
121936349543,World Vision UK,World Vision UK,≤100
18044497940,Plan International UK,Plan International UK,≤100
21242962092,ClientEarth,ClientEarth,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
26698813123,British Red Cross,British Red Cross,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
225128488403586,Musgrave MarketPlace Northern Ireland,Musgrave MarketPlace NI,≤100
13533633585,National Trust,National Trust,≤100
1414985198733772,Jim Allister,Traditional Unionist Voice,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
268801635305,Breast Cancer Now,Breast Cancer Now,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
117476785190,Save the Children UK,Save the Children UK,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,≤100
799576543492660,The Week Junior,The Week Junior,≤100
37981137361,The Children's Society,The Children's Society,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
30349161852,Eden Project,Eden Project,≤100
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,≤100
177855115588808,The Week UK,The Week UK,≤100
290658214934530,Nature Friendly Farming Network,Nature Friendly Farming Network,≤100
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
34341434454,Comic Relief,Comic Relief,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
8270524646,Alzheimer's Society,Alzheimer's Society,≤100
