Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,118
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
128692467209771,Visita Cochabamba,Smart Group,≤100
620287951432994,Ministerio de Hidrocarburos y Energías,These ads ran without a disclaimer,≤100
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
856012741442139,Ipas LAC,NEUMA,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
209596159055433,Clase Ejecutiva UC,These ads ran without a disclaimer,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
100393048247870,Daniela Cabrera Concejal,Daniela Cabrera Guillén,≤100
123279176118,DHgate,These ads ran without a disclaimer,≤100
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100
162964977170060,Solidar Suiza Bolivia - Doctora Edilicia,Doctora Edilicia,≤100
