Page ID,Page name,Disclaimer,Amount spent (BAM)
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,110
102802955817933,Centralna izborna komisija Bosne i Hercegovine,Centralna izborna komisija Bosne i Hercegovine,104
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
109652028193268,Revizije info,Revizije info,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
110367919014958,ERGO,These ads ran without a disclaimer,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
103668535960306,ProMotion,These ads ran without a disclaimer,≤100
29056789480,Project Syndicate,These ads ran without a disclaimer,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
406058436123944,Willian Aksenen,These ads ran without a disclaimer,≤100
1473390132922451,СДС Угљевик / SDS Ugljevik,Dragan Vasilić,≤100
107277205593583,stop_vrsnjackomnasilju,These ads ran without a disclaimer,≤100
124275457632741,ElectronicSpecifier,These ads ran without a disclaimer,≤100
270082823183144,Canton Fair,These ads ran without a disclaimer,≤100
