Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,137085
196599783696918,Efrain Alegre,Pedro Efraín Alegre Sasiain,42869
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,30730
1903045496681398,Celeste Diputada,Celeste Josefina Amarilla De Boccia,28312
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,25101
325540631525675,En La Tecla,En la Tecla,23650
102266292553995,Sucia Política,Diego Ricardo Ramírez,16427
106257452820864,Tito Saguier,Tito Saguier,13508
100617802815343,Orlando Penner Senador 2023,Orlando Penner Dürksen,12729
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,10122
532716330164048,Sole Núñez,Soledad Núñez,9410
888301827879665,Aldo Bogarín,Aldo Bogarín,8521
104096115823278,Tomas Bittar Junta de Gobierno 2023-2028,Tomas Enrique Bittar Navarro,7390
1310731702357133,GEN,GEN,7215
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,7215
386081914814521,Martin Burt,Martin 2023,7215
102193762632115,Patricia dos Santos,Patricia Dos Santos,6926
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,6467
132554373464255,La Nación,Nación Media,5483
111701681626785,Dani Fleitas,Katherin Maria Saldivar Espinola,4853
1151984808290856,Hugo Portillo,Hugo Portillo,4581
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,3833
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,3635
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,3391
118756543324306,Marcelo Rojas,Marcelo Rojas,3371
199949073442305,Lilian Samaniego,Adventura,2932
105658755623012,Euge Peroni,Nahuel Ayala Gomez,2605
2498041723587745,Colym Soroka,DGWorld,2597
103984891569844,Fernando Ayala González,CLICNOVO,2326
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,2260
921864097869405,Julio Rolón,Diana Jazmin Pereira Silveira,1982
105386388829016,Martín Presidente,Hugo Ildefonso Espinola Ricardo,1852
952791584824124,Cristhian Ayala - Concejal Departamental Lista 3 opción 7,Miguel Lupiciano Cardozo Contrera,1630
100777148341766,Oscar Salomón,Felipe Sebartian Salomon Casola,1593
114914053295532,Ernesto Guerin,Hector Ernesto Guerin Morinigo,1484
838018169889993,Fernando Ojeda,Fernando Ojeda,1390
1427695867338607,Dr. Hugo Fleitas,Dr. Hugo Fleitas,1243
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,1233
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,1134
107823568693539,Lucas Aquino Senador,Hugo Ildefonso Espinola Ricardo,1054
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,1008
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,931
105930287530970,Guido Martínez 2022,Guido Rene Martinez Peralta,915
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,902
105031404894363,Carlos Mercado Rotela,Daniel Elieser Mariño Suarez,875
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,837
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,749
740490032676248,Diego Candia Diputado,tejuparaguay.com,710
1593908204188878,Arq. Carlos López,Fabio Raul Morales Insaurralde,693
102859249300384,Miguel Ghiringhelli Senador 2023,Liberty Tech,686
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,679
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,665
103373961784268,Giani Ramírez,Gianina Beatriz Ramírez Riboldi,592
107012315505583,Silvio Gabaglio Senador.,José Amarilla,575
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,493
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,489
105951684150779,José Chechito López,José Chechito López,344
109317014584518,Aurora Amarilla Concejal por Central,Aurora Concepcion Amarilla Romero,326
111131724983763,Dr. Araujo 2023,Dr. Araujo 2023,320
943824938962084,Luis Fernando,Luis Carlos Arce,273
101577732604886,Ramona López,Junior Julian Lezcano Guerreros,257
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,221
104163249192265,Arnold Goossen Senador,Arnold Goossen,205
518726648648192,Carlos Arrechea,Carlos Arrechea,204
100192941401740,Arturo Toñanez Benitez,Arturo Arnaldo Toñanez Benitez,194
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,188
111161658377268,Andrea Elizalde 2023,Andrea Elizalde 2023,162
101113432037400,Laisha cardozo,Laisha Elena Cardozo Acosta,162
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,121
102316839215739,Hilda Ferras Candidato Político,Hilda Beatriz Arguello,115
