Page ID,Page name,Disclaimer,Amount spent (GTQ)
103310015962588,Partido Podemos Totonicapán,Partido Podemos Totonicapán,≤100
102031516157107,TODOS San Francisco La Unión,Marco Antonio Gómez Escalante,≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
101747092677033,Biopapama,Bio Papama,≤100
101971388212641,Noticias Pajapita S.M.,Jennifer Lopez,≤100
104088575626269,Unidad Nacional de la Esperanza Xela,Unidad Nacional de la Esperanza Xela,≤100
114103503653411,Noticias Nuevo Progreso S.M.,Jennifer Lopez,≤100
281554395331686,República,"Republica GT, S.A.",≤100
106908785419555,Goberna Guatemala,Goberna,≤100
