Page ID,Page name,Disclaimer,Amount spent (BAM)
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
147315858633088,Istinomjer,Istinomjer,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
102148841573736,"Udruženje ""Za Doljanku"" Jablanica",Udruženje građana Za Doljanku,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
105066375012197,Kenan Magoda,Kenan Magoda,≤100
105372318994911,Ezrema Boškailo,Ezrema Boškailo,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
197596636939679,tacno.net,Tacno.net,≤100
109652028193268,Revizije info,Revizije info,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
102667249419191,GenChange,Arijana Trle,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
133098676736404,Ramo Isak,DEVDOT S.D.,≤100
1300447616676411,Kladuša je naša,Kladuša je naša,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
753740401664958,Omer Berbić - vijećnik u GV Tuzla,Omer Berbic,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
968019463291751,Arnel Isak,DEV DOT,≤100
274629142729439,OO SDP Bugojno,OO SDP BiH Bugojno,≤100
332496257320171,Alen Girt,Alen Girt,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
1043366545682573,Стефан Гаврић - Stefan Gavrić,Стефан Гаврић,≤100
272197376223717,"Academia Internacional de Música ""Aquiles Delle Vigne""",These ads ran without a disclaimer,≤100
479285342097950,AeroTime,These ads ran without a disclaimer,≤100
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
111308204733915,Audio BM Medical Niš,These ads ran without a disclaimer,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
179769572035470,Milan Nikolić,These ads ran without a disclaimer,≤100
