Page ID,Page name,Disclaimer,Amount spent (PLN)
142614625077,WWF Polska,WWF Polska,185
57544755889,Amnesty International Polska,Amnesty International Polska,169
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,163
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,117
100626195871591,Mateusz Wagemann - Wicewojewoda Zachodniopomorski,Mateusz Wagemann,≤100
127619873953536,Stefczyk.info,Stefczyk.info,≤100
178362315106,European Parliament,European Parliament,≤100
102811109411234,Do:łącz,Dołącz,≤100
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
1683534065241470,OKO.press,OKO.press,≤100
108675458379147,Liczy się energia,Liczy się energia,≤100
101168698130881,Solidarna Polska Zachodniopomorskie,Dariusz Matecki,≤100
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
32104614789,Greenpeace Polska,Greenpeace Polska,≤100
1111228758917873,Radosław Lubczyk - Poseł na Sejm RP,Radosław Lubczyk,≤100
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
50063176484,TVN24,TVN,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,≤100
860539140624971,Wojciech Dorżynkiewicz - Radny Województwa Zachodniopomorskiego,Wojciech Dorżynkiewicz,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
145040892212618,Ministerstwo Obrony Narodowej,Ministerstwo Obrony Narodowej,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,≤100
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,≤100
1468635720112377,Bogusław Wontor,Bogusław Tadeusz Wontor,≤100
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,≤100
1772430066381898,Zachodniopomorska Agencja Rozwoju Regionalnego S.A.,ZARR S.A.,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
114337719936632,Marszałek Artur Kosicki,Marszałek Artur Kosicki,≤100
561109754080680,Związek Miast Polskich,Związek Miast Polskich,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
102794171891144,ESKA Szczecin News,Grupa ZPR Media,≤100
108006762199271,Renta Wdowia,Renta Wdowia,≤100
137877409609952,Lewica,Nowa Lewica,≤100
1496359750659795,Michał Wójcik,Michał Wójcik,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,≤100
205950160250231,FUNDACJA AIRO GROM INTERNATIONAL im. Eugeniusza Jana Pietrzyk,Robert Włodzimierz Pietrzyk,≤100
173086948664,Infor.pl,Infor.pl,≤100
102577288350341,Super Biznes,se.pl,≤100
133482470024453,Newsweek Polska,Newsweek Polska,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,≤100
307132666893918,Fundacja Głosuj na Kobietę,Głosuj na Prawa Kobiet,≤100
305401181544,UNICEF Poland,UNICEF Polska,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,≤100
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),≤100
101231981264335,Arkadiusz Iwaniak Poseł na Sejm RP,Biuro Poselskie Arkadiusza Iwaniak,≤100
490207317852864,Obserwatorium Polityki Miejskiej IRMiR,Instytut Rozwoju Miast i Regionów,≤100
74863922834,Krytyka Polityczna,Krytyka Polityczna,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100
112055027022643,Legal Marine,Legal Marine - Mateusz Romowicz,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
103632417809700,Fundacja Envisio,Fundacja Envisio,≤100
2652652818292489,DAGMA bezpieczeństwo it,DAGMA SP Z O O,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100
101876361512444,Krajowy Projekt Energetyczny - odnawialne źródła energii dla każdego,These ads ran without a disclaimer,≤100
104313762397672,PolitykaRolna.eu - Nowa Wspólna Polityka Rolna projekt Infocap PL,Plantpress Sp. z o. o.,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
206578949374958,Fundacja Republikańska,Fundacja Republikańska,≤100
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,≤100
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
436111276479085,Sieć Obywatelska - Watchdog Polska,Sieć Obywatelska - Watchdog Polska,≤100
108615841643141,Ladne.co,These ads ran without a disclaimer,≤100
199877710116314,Patryk Jaki,Patryk Jaki,≤100
1788611021259189,PiS Białogard,Wiesław Czurko,≤100
1756392918011290,Poleco - Targi Ochrony Środowiska,Grupa MTP,≤100
116580465063718,Marcin Meller,Grupa Wydawnicza Foksal,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,≤100
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,≤100
156745028300456,Patryk Jaskulski - Radny Miasta Szczecin,Patryk Bartłomiej Jaskulski,≤100
10150116077700370,Fundacja Rodzić po Ludzku,Fundacja Rodzić po Ludzku,≤100
136390556431938,Pracownia na rzecz Wszystkich Istot,Pracownia na rzecz Wszystkich Istot,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
108072144154309,Sebastian Łukaszewicz,Sebastian Łukaszewicz,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
314299585704,PAT&RUB,Ecoidea Sp z oo Sp.k.,≤100
118055394941878,ABB,Performance Media P.S.A,≤100
391098174296294,Super Express,se.pl,≤100
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100
