Page ID,Page name,Disclaimer,Amount spent (NOK)
14095969045,Fremskrittspartiet,Fremskrittspartiet,737
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal - ordførerkandidat Høyre,504
111345183340,Fagforbundet,Fagforbundet,499
20468812735,LO,LO,430
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,425
135843375926,UNICEF Norge,UNICEF Norge,331
322525743444,Get Inspired,These ads ran without a disclaimer,285
203067569732001,Fellesforbundet,Fellesforbundet,283
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,244
156545564365962,Stavanger Arbeiderparti,Stavanger Arbeiderparti,202
10953652930,Høyre,Høyre,177
275389322558295,LOs sommerpatrulje,LO,168
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,153
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,136
371106536283235,DAG OG TID,Dag og Tid AS,130
34448777123,Haugesund Venstre,Haugesund Venstre,125
1772831389697261,Frimodig kirke,These ads ran without a disclaimer,103
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
200391539998753,Rogaland KrFU,Rogaland KrFU,≤100
136206693091663,Norges Fiskarlag,Norges Fiskarlag,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
1461371280751779,Hå KrF,Hå KrF,≤100
637997909604205,Gjesdal Arbeiderparti,Gjesdal Arbeiderparti,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
139808122732007,Sola Høyre,Sola Høyre,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
46448594983,Næringsforeningen i Stavanger-regionen,Næringsforeningen i Stavanger-regionen,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
116061688413662,Advokatfirmaet Eurojuris Haugesund,These ads ran without a disclaimer,≤100
190352884334829,Haugesund Senterparti,Haugesund Senterparti,≤100
352782288790,Stavanger Venstre,Stavanger Venstre,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
106918780742858,Ordfører Kvitsøy - Stian Giil Bjørsvik,Ordfører Kvitsøy - Stian Giil Bjørsvik,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
412991556169510,Ole Hovengen,Ole Hovengen,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
182454165137980,TRY,TRY,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,≤100
102818562675663,Stord Venstre,Stord Venstre,≤100
176175415825122,apotek.no,Apotekforeningen,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
163294213706703,Norsk Sjøoffisersforbund,Norsk Sjøoffisersforbund,≤100
212877289145936,Frøya Senterparti,Frøya Senterparti,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
105939782037295,Altinget.no,Altinget AS,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
10254410675,Venstre,Venstre,≤100
131389446998209,Ahmed Lindov(AP),Ahmed Lindov(AP),≤100
219212891435404,Ullensaker FrP,Ullensaker FrP,≤100
230808690265272,Drammen SV,Drammen SV,≤100
120446271352301,Nord universitet,These ads ran without a disclaimer,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
112631767587663,Meninger24,Meninger24,≤100
107862825603742,Partiet Sentrum Grimstad,Partiet Sentrum Grimstad,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
157932564240522,Lørenskog FrP,Lørenskog FrP,≤100
112632125462357,Gjøvik og Toten Venstre,Gjøvik og Toten Venstre,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
115337815202380,Birkenes Høyre,Birkenes Høyre,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),≤100
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,≤100
250667301621778,Flekkefjord FrP,Flekkefjord FrP,≤100
578043708953655,Alta Senterparti,These ads ran without a disclaimer,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,≤100
374063182786402,Alvdal Senterparti,Alvdal Senterparti,≤100
102437441304665,Vestland INP,Vestland INP,≤100
224521330900884,Bergen SV,Bergen SV,≤100
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,≤100
185741612014,Nordisk Ministerråd og Nordisk Råd,These ads ran without a disclaimer,≤100
316429945426,Aalto University,These ads ran without a disclaimer,≤100
245094455536925,FOUR PAWS,These ads ran without a disclaimer,≤100
550751965021284,Success Resources,These ads ran without a disclaimer,≤100
